;GO:0016601;GO:0061178;GO:0032092;GO:0043507;GO:0015031;GO:1904338;GO:0000413;GO:0000184;GO:0050714;GO:0070207;GO:2000050;GO:0034063;GO:0061003;GO:0007186;GO:0060271;GO:0030260;GO:1904268;GO:0042220;GO:0051260;GO:0043312;GO:0030217;GO:0106064;GO:0019076;GO:1990138;GO:0048013;GO:0072657;GO:0010469;GO:0098989;GO:0035023;GO:0090630;GO:0002181;GO:0008284;GO:0038096;GO:0010718;GO:1990145;GO:0050772;GO:0006614;GO:0001766;GO:0019064;GO:0060071;GO:0045070;GO:0050852;GO:0070228;GO:0006278;GO:0070372;GO:0043065;GO:0030032;GO:0050900;GO:0035722
GO:0007186;0.0;0.0;0.0;0.25;0.0;0.0;0.1111111111111111;0.1111111111111111;0.375;0.0;0.3333333333333333;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.42857142857142855;0.0;0.375;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.3;0.14285714285714285;0.3;0.3333333333333333;0.0;0.0;0.0
GO:0060271;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030260;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1904268;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.375;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.2727272727272727;0.3;0.0;0.0;0.0
GO:0042220;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051260;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0106064;0.0;0.25;0.1;0.3076923076923077;0.0;0.0;0.0;0.25;0.3333333333333333;0.0;0.3;0.0;0.14285714285714285;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.25;0.08333333333333333;0.0;0.375;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.2727272727272727;0.0;0.36363636363636365;0.3;0.0;0.0;0.0
GO:0019076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1990138;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0
GO:0048013;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0
GO:0072657;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0010469;0.0;0.5;0.3333333333333333;0.4;0.0;0.0;0.0;0.09090909090909091;0.3333333333333333;0.0;0.5714285714285714;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.4444444444444444;0.25;0.0;0.375;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.2727272727272727;0.0;0.5;0.3;0.0;0.0;0.0
GO:0098989;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0
GO:0035023;0.0;0.3333333333333333;0.08333333333333333;0.4166666666666667;0.0;0.0;0.0;0.13333333333333333;0.25;0.0;0.4;0.0;0.1111111111111111;0.2727272727272727;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;1.0;0.07142857142857142;0.0;0.2727272727272727;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.21428571428571427;0.0;0.5;0.23076923076923078;0.0;0.0;0.0
GO:0090630;0.0;0.1;0.3333333333333333;0.3076923076923077;0.0;0.0;0.0;0.06666666666666667;0.08333333333333333;0.0;0.08333333333333333;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.25;0.0;0.07142857142857142;1.0;0.0;0.09090909090909091;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.07142857142857142;0.0;0.07692307692307693;0.07692307692307693;0.0;0.0;0.0
GO:0002181;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0
GO:0008284;0.0;0.2857142857142857;0.1111111111111111;0.36363636363636365;0.0;0.0;0.0;0.16666666666666666;0.5714285714285714;0.0;0.3333333333333333;0.0;0.16666666666666666;0.42857142857142855;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.375;0.0;0.2727272727272727;0.09090909090909091;0.0;1.0;0.0;0.5714285714285714;0.0;0.5;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.3;0.0;0.3;0.5;0.0;0.0;0.0
GO:0038096;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0
GO:0010718;0.0;0.2857142857142857;0.1111111111111111;0.2727272727272727;0.0;0.0;0.0;0.16666666666666666;0.5;0.0;0.3;0.0;0.16666666666666666;0.375;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.25;0.09090909090909091;0.0;0.5714285714285714;0.0;1.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.4444444444444444;0.3333333333333333;0.0;0.2727272727272727;0.0;0.2727272727272727;0.4444444444444444;0.0;0.0;0.0
GO:1990145;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0
GO:0050772;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5555555555555556;0.0;1.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.25;0.0;0.0;0.4;0.0;0.0;0.0
GO:0006614;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001766;0.14285714285714285;0.0;0.0;0.0;0.1111111111111111;0.0;0.07692307692307693;0.07692307692307693;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.2222222222222222;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.2857142857142857;1.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.09090909090909091;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285
GO:0019064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060071;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.14285714285714285;0.0;1.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0
GO:0045070;0.0;0.2222222222222222;0.09090909090909091;0.23076923076923078;0.0;0.0;0.0;0.14285714285714285;0.3;0.0;0.18181818181818182;0.0;0.125;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.15384615384615385;0.07692307692307693;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;1.0;0.0;0.15384615384615385;0.0;0.16666666666666666;0.2727272727272727;0.0;0.0;0.0
GO:0050852;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;1.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0
GO:0070228;0.0;0.2;0.08333333333333333;0.2;0.0;0.0;0.0;0.13333333333333333;0.2727272727272727;0.0;0.25;0.0;0.1111111111111111;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.21428571428571427;0.07142857142857142;0.0;0.3;0.0;0.2727272727272727;0.0;0.25;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;1.0;0.0;0.23076923076923078;0.6666666666666666;0.0;0.0;0.0
GO:0006278;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.5;0.0;0.14285714285714285;0.0;0.5;0.0;0.0;0.09090909090909091;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;1.0;0.0;0.0;0.0;0.0;0.14285714285714285
GO:0070372;0.0;0.375;0.09090909090909091;0.6;0.0;0.0;0.0;0.26666666666666666;0.2727272727272727;0.0;0.4444444444444444;0.0;0.125;0.3;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.07692307692307693;0.0;0.3;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.23076923076923078;0.0;1.0;0.25;0.0;0.0;0.0
GO:0043065;0.0;0.2222222222222222;0.09090909090909091;0.3076923076923077;0.0;0.0;0.0;0.14285714285714285;0.4444444444444444;0.0;0.2727272727272727;0.0;0.125;0.3333333333333333;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.3;0.0;0.23076923076923078;0.07692307692307693;0.0;0.5;0.0;0.4444444444444444;0.0;0.4;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.6666666666666666;0.0;0.25;1.0;0.0;0.0;0.0
GO:0030032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
GO:0050900;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
GO:0035722;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;1.0
