;GO:2000481;GO:0018108;GO:1901660;GO:1903243;GO:0002480;GO:1903249;GO:0006366;GO:0051091;GO:0006886;GO:0006843;GO:0002244;GO:0002479;GO:0097201;GO:0051001;GO:0051482;GO:0006914;GO:0070885;GO:0098736;GO:0140199;GO:0032720;GO:0051127;GO:0030225;GO:0033138;GO:0070206;GO:0046949;GO:0006094;GO:0045814;GO:0065003;GO:0043312;GO:0021547;GO:0042147;GO:0042742;GO:1903779;GO:0045019;GO:0044206;GO:0007218;GO:0006206;GO:0001916;GO:0098703;GO:0010469;GO:0070873;GO:0030851;GO:1902083;GO:0035589;GO:0035025;GO:0090630;GO:1900034;GO:0008284;GO:0044211;GO:0045944;GO:0006986;GO:0006469;GO:0000122;GO:0031338;GO:0071872;GO:0019221;GO:2000852;GO:0016310;GO:0072643;GO:0010751;GO:1900082;GO:1900041;GO:0060333;GO:0032781;GO:0006351;GO:1902187;GO:0042089;GO:0051085;GO:0090281;GO:0090084;GO:1902305;GO:0060337;GO:0002476;GO:0006357;GO:0051599;GO:0002820;GO:0071222;GO:0045087;GO:0006909;GO:0034314;GO:0070534;GO:2000744;GO:0032897
GO:0002244;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002479;0.0;0.0;0.0;0.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0
GO:0097201;0.23529411764705882;0.08333333333333333;0.0;0.23076923076923078;0.0;0.5;0.0;0.5454545454545454;0.0;0.0;0.1111111111111111;0.0;1.0;0.3333333333333333;0.14285714285714285;0.125;0.2;0.08333333333333333;0.2727272727272727;0.23076923076923078;0.2;0.0;0.26666666666666666;0.0;0.09090909090909091;0.0;0.6;0.1111111111111111;0.0;0.0;0.0;0.2222222222222222;0.18181818181818182;0.5454545454545454;0.09090909090909091;0.14285714285714285;0.1;0.15384615384615385;0.0;0.23076923076923078;0.36363636363636365;0.0;0.38461538461538464;0.14285714285714285;0.17647058823529413;0.06666666666666667;0.25;0.25;0.09090909090909091;0.7;0.25;0.35714285714285715;0.8888888888888888;0.25;0.2;0.14285714285714285;0.1875;0.1;0.1;0.23076923076923078;0.3333333333333333;0.23076923076923078;0.14285714285714285;0.07142857142857142;0.1;0.2727272727272727;0.0;0.1111111111111111;0.23076923076923078;0.3333333333333333;0.13333333333333333;0.14285714285714285;0.0;0.7777777777777778;0.2857142857142857;0.25;0.14285714285714285;0.25;0.0;0.14285714285714285;0.06666666666666667;0.16666666666666666;0.25
GO:0051001;0.23076923076923078;0.0;0.0;0.2727272727272727;0.0;0.36363636363636365;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.3333333333333333;1.0;0.125;0.0;0.23076923076923078;0.1;0.3333333333333333;0.2727272727272727;0.15384615384615385;0.0;0.23076923076923078;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.4;0.0;0.0;0.0;0.18181818181818182;0.0;0.25;0.3;0.0;0.36363636363636365;0.0;0.14285714285714285;0.2727272727272727;0.2;0.2;0.0;0.25;0.0;0.4;0.36363636363636365;0.2;0.0;0.0;0.14285714285714285;0.0;0.0;0.2727272727272727;0.4;0.2727272727272727;0.0;0.3;0.0;0.3333333333333333;0.0;0.0;0.2727272727272727;0.3;0.15384615384615385;0.0;0.0;0.2727272727272727;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.2;0.3
GO:0051482;0.1;0.125;0.0;0.125;0.0;0.1111111111111111;0.0;0.2;0.0;0.0;0.0;0.0;0.14285714285714285;0.125;1.0;0.25;0.1;0.2;0.16666666666666666;0.125;0.1111111111111111;0.0;0.1;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.2;0.125;0.14285714285714285;0.0;0.16666666666666666;0.14285714285714285;0.0;0.25;0.14285714285714285;0.0;0.1111111111111111;0.0;0.1;0.125;0.16666666666666666;0.16666666666666666;0.14285714285714285;0.1111111111111111;0.0;0.125;0.1111111111111111;0.16666666666666666;0.14285714285714285;0.0;0.1;0.16666666666666666;0.0;0.125;0.125;0.125;0.0;0.14285714285714285;0.0;0.16666666666666666;0.0;0.2;0.125;0.16666666666666666;0.1111111111111111;0.0;0.0;0.125;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.09090909090909091;0.16666666666666666;0.14285714285714285
GO:0006914;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.25;1.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.25;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.125;0.25;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.16666666666666666;0.0;0.0
GO:0070885;0.16666666666666666;0.0;0.0;0.3333333333333333;0.0;0.2857142857142857;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.2;0.23076923076923078;0.1;0.0;1.0;0.08333333333333333;0.46153846153846156;0.23076923076923078;0.2;0.0;0.1875;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.3;0.3076923076923077;0.0;0.0;0.0;0.15384615384615385;0.0;0.4;0.23076923076923078;0.0;0.2857142857142857;0.0;0.38461538461538464;0.06666666666666667;0.25;0.25;0.0;0.1875;0.0;0.25;0.26666666666666666;0.25;0.0;0.0;0.21428571428571427;0.0;0.0;0.6;0.2857142857142857;0.2857142857142857;0.0;0.07142857142857142;0.0;0.2727272727272727;0.0;0.0;0.23076923076923078;0.3333333333333333;0.13333333333333333;0.0;0.0;0.2;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.25
GO:0098736;0.08333333333333333;0.0;0.0;0.1;0.0;0.09090909090909091;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.08333333333333333;0.1;0.2;0.0;0.08333333333333333;1.0;0.4;0.1;0.18181818181818182;0.0;0.08333333333333333;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.2857142857142857;0.0;0.0;0.0;0.1111111111111111;0.0;0.16666666666666666;0.1111111111111111;0.0;0.09090909090909091;0.0;0.08333333333333333;0.1;0.125;0.125;0.0;0.09090909090909091;0.0;0.1;0.09090909090909091;0.125;0.0;0.0;0.2;0.0;0.0;0.1;0.1;0.1;0.0;0.1111111111111111;0.0;0.125;0.0;0.0;0.1;0.125;0.09090909090909091;0.0;0.0;0.1;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.125;0.1111111111111111
GO:0140199;0.07692307692307693;0.0;0.0;0.5;0.0;0.3;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.2727272727272727;0.3333333333333333;0.16666666666666666;0.0;0.46153846153846156;0.4;1.0;0.5;0.18181818181818182;0.0;0.16666666666666666;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.3333333333333333;0.0;0.0;0.0;0.2222222222222222;0.0;0.4444444444444444;0.2222222222222222;0.0;0.3;0.0;0.38461538461538464;0.09090909090909091;0.25;0.25;0.0;0.18181818181818182;0.0;0.25;0.3;0.25;0.0;0.0;0.36363636363636365;0.0;0.0;0.5454545454545454;0.3333333333333333;0.5;0.0;0.1;0.0;0.42857142857142855;0.0;0.0;0.3333333333333333;0.375;0.18181818181818182;0.0;0.0;0.2;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.25;0.375
GO:0032720;0.06666666666666667;0.0;0.0;0.4;0.0;0.25;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.23076923076923078;0.2727272727272727;0.125;0.0;0.23076923076923078;0.1;0.5;1.0;0.15384615384615385;0.0;0.14285714285714285;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.2727272727272727;0.0;0.0;0.0;0.18181818181818182;0.0;0.1111111111111111;0.18181818181818182;0.0;0.25;0.0;0.14285714285714285;0.07692307692307693;0.2;0.2;0.0;0.15384615384615385;0.0;0.21428571428571427;0.25;0.2;0.0;0.0;0.23076923076923078;0.0;0.0;0.2727272727272727;0.2727272727272727;0.5555555555555556;0.0;0.08333333333333333;0.0;0.3333333333333333;0.0;0.0;0.2727272727272727;0.3;0.15384615384615385;0.0;0.0;0.16666666666666666;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.2;0.3
GO:0051127;0.25;0.07142857142857142;0.0;0.15384615384615385;0.0;0.23076923076923078;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.2;0.15384615384615385;0.1111111111111111;0.1;0.2;0.18181818181818182;0.18181818181818182;0.15384615384615385;1.0;0.0;0.3076923076923077;0.1111111111111111;0.07692307692307693;0.0;0.15384615384615385;0.2;0.0;0.0;0.0;0.0;0.2;0.25;0.07692307692307693;0.2727272727272727;0.08333333333333333;0.2727272727272727;0.0;0.2727272727272727;0.2727272727272727;0.0;0.23076923076923078;0.1111111111111111;0.2857142857142857;0.07142857142857142;0.3;0.4444444444444444;0.07692307692307693;0.23076923076923078;0.0;0.2;0.21428571428571427;0.5;0.07692307692307693;0.2727272727272727;0.21428571428571427;0.08333333333333333;0.0;0.23076923076923078;0.23076923076923078;0.23076923076923078;0.1111111111111111;0.07692307692307693;0.0;0.18181818181818182;0.0;0.09090909090909091;0.15384615384615385;0.4;0.14285714285714285;0.1111111111111111;0.0;0.23076923076923078;0.0;0.16666666666666666;0.0;0.0;0.0;0.7;0.058823529411764705;0.3;0.16666666666666666
GO:0030225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0033138;0.6666666666666666;0.0;0.0;0.14285714285714285;0.0;0.3076923076923077;0.0;0.3;0.0;0.0;0.0;0.0;0.26666666666666666;0.23076923076923078;0.1;0.0;0.1875;0.08333333333333333;0.16666666666666666;0.14285714285714285;0.3076923076923077;0.0;1.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.3333333333333333;0.0;0.25;0.0;0.25;0.0;0.25;0.36363636363636365;0.0;0.5454545454545454;0.23076923076923078;0.26666666666666666;0.06666666666666667;0.2727272727272727;0.4;0.0;0.38461538461538464;0.0;0.6363636363636364;0.2857142857142857;0.2727272727272727;0.0;0.25;0.2;0.0;0.0;0.21428571428571427;0.3076923076923077;0.21428571428571427;0.23076923076923078;0.07142857142857142;0.0;0.16666666666666666;0.0;0.0;0.14285714285714285;0.25;0.13333333333333333;0.23076923076923078;0.0;0.3076923076923077;0.0;0.15384615384615385;0.0;0.0;0.0;0.2857142857142857;0.0;0.2727272727272727;0.15384615384615385
GO:0070206;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046949;0.0;0.3;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.0;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.42857142857142855;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0
GO:0006094;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0
GO:0045814;0.26666666666666666;0.0;0.0;0.2727272727272727;0.0;0.36363636363636365;0.0;0.5;0.0;0.0;0.0;0.0;0.6;0.4;0.125;0.0;0.23076923076923078;0.1;0.3333333333333333;0.2727272727272727;0.15384615384615385;0.0;0.3076923076923077;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.4;0.0;0.0;0.0;0.18181818181818182;0.0;0.1111111111111111;0.4444444444444444;0.0;0.45454545454545453;0.0;0.14285714285714285;0.07692307692307693;0.2;0.2;0.0;0.5;0.0;0.4166666666666667;0.6666666666666666;0.2;0.0;0.0;0.14285714285714285;0.0;0.0;0.2727272727272727;0.4;0.2727272727272727;0.0;0.08333333333333333;0.0;0.3333333333333333;0.0;0.0;0.2727272727272727;0.3;0.15384615384615385;0.0;0.0;0.5555555555555556;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.2;0.3
GO:0065003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043312;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.25;0.4;0.0;0.0;0.0;0.0
GO:0021547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0042147;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0
