;GO:2000481;GO:0018108;GO:1901660;GO:1903243;GO:0002480;GO:1903249;GO:0006366;GO:0051091;GO:0006886;GO:0006843;GO:0002244;GO:0002479;GO:0097201;GO:0051001;GO:0051482;GO:0006914;GO:0070885;GO:0098736;GO:0140199;GO:0032720;GO:0051127;GO:0030225;GO:0033138;GO:0070206;GO:0046949;GO:0006094;GO:0045814;GO:0065003;GO:0043312;GO:0021547;GO:0042147;GO:0042742;GO:1903779;GO:0045019;GO:0044206;GO:0007218;GO:0006206;GO:0001916;GO:0098703;GO:0010469;GO:0070873;GO:0030851;GO:1902083;GO:0035589;GO:0035025;GO:0090630;GO:1900034;GO:0008284;GO:0044211;GO:0045944;GO:0006986;GO:0006469;GO:0000122;GO:0031338;GO:0071872;GO:0019221;GO:2000852;GO:0016310;GO:0072643;GO:0010751;GO:1900082;GO:1900041;GO:0060333;GO:0032781;GO:0006351;GO:1902187;GO:0042089;GO:0051085;GO:0090281;GO:0090084;GO:1902305;GO:0060337;GO:0002476;GO:0006357;GO:0051599;GO:0002820;GO:0071222;GO:0045087;GO:0006909;GO:0034314;GO:0070534;GO:2000744;GO:0032897
GO:2000481;1.0;0.0;0.0;0.17391304347826086;0.0;0.43478260869565216;0.0;0.32;0.0;0.0;0.0;0.0;0.38461538461538464;0.38095238095238093;0.15384615384615385;0.0;0.3333333333333333;0.18181818181818182;0.16;0.19047619047619047;0.38461538461538464;0.0;0.8333333333333334;0.0;0.0;0.0;0.47619047619047616;0.0;0.0;0.0;0.0;0.0;0.19047619047619047;0.45454545454545453;0.0;0.1;0.0;0.34782608695652173;0.07142857142857142;0.3;0.45454545454545453;0.0;0.6956521739130435;0.09090909090909091;0.4166666666666667;0.47619047619047616;0.4;0.5263157894736842;0.0;0.48;0.0;0.8333333333333334;0.4;0.4;0.0;0.1;0.32;0.0;0.0;0.36363636363636365;0.4166666666666667;0.3333333333333333;0.09523809523809523;0.5;0.0;0.18181818181818182;0.0;0.0;0.17391304347826086;0.4;0.18181818181818182;0.09523809523809523;0.0;0.4166666666666667;0.0;0.2;0.0;0.0;0.0;0.07407407407407407;0.0;0.42105263157894735;0.19047619047619047
GO:0018108;0.0;1.0;0.0;0.0;0.0;0.0;0.38095238095238093;0.0;0.0;0.0;0.13333333333333333;0.0;0.17391304347826086;0.0;0.17391304347826086;0.4;0.0;0.0;0.0;0.0;0.17391304347826086;0.11764705882352941;0.0;0.11764705882352941;0.4444444444444444;0.3333333333333333;0.0;0.13333333333333333;0.1;0.0;0.0;0.0;0.0;0.0;0.2608695652173913;0.23529411764705882;0.4444444444444444;0.0;0.08;0.0;0.0;0.11764705882352941;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.2608695652173913;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.23529411764705882;0.0;0.75;0.09523809523809523;0.0;0.0;0.0;0.2222222222222222;0.0;0.4;0.0;0.5882352941176471;0.25;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.16666666666666666;0.6363636363636364;0.0;0.0
GO:1901660;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0
GO:1903243;0.17391304347826086;0.0;0.0;1.0;0.0;0.4;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.34782608695652173;0.4444444444444444;0.17391304347826086;0.0;0.47619047619047616;0.21052631578947367;0.45454545454545453;0.5555555555555556;0.2608695652173913;0.0;0.2857142857142857;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.42105263157894735;0.0;0.11764705882352941;0.0;0.4;0.08;0.47058823529411764;0.3157894736842105;0.0;0.4;0.10526315789473684;0.38095238095238093;0.2222222222222222;0.5882352941176471;0.375;0.0;0.2727272727272727;0.0;0.38095238095238093;0.36363636363636365;0.35294117647058826;0.0;0.11764705882352941;0.45454545454545453;0.0;0.0;0.5263157894736842;0.38095238095238093;0.47619047619047616;0.1111111111111111;0.23529411764705882;0.0;0.42105263157894735;0.0;0.0;0.4;0.47058823529411764;0.3157894736842105;0.1111111111111111;0.0;0.2857142857142857;0.0;0.5882352941176471;0.0;0.0;0.0;0.08333333333333333;0.0;0.375;0.4444444444444444
GO:0002480;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8571428571428571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0
GO:1903249;0.43478260869565216;0.0;0.0;0.4;0.0;1.0;0.0;0.5454545454545454;0.0;0.0;0.0;0.0;0.6086956521739131;0.5555555555555556;0.17391304347826086;0.0;0.47619047619047616;0.21052631578947367;0.36363636363636365;0.4444444444444444;0.34782608695652173;0.0;0.47619047619047616;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.7368421052631579;0.0;0.47058823529411764;0.0;0.3;0.08;0.47058823529411764;0.5263157894736842;0.0;0.6;0.42105263157894735;0.38095238095238093;0.2222222222222222;0.47058823529411764;0.5;0.0;0.5454545454545454;0.0;0.5714285714285714;0.6363636363636364;0.47058823529411764;0.0;0.47058823529411764;0.36363636363636365;0.0;0.0;0.5263157894736842;0.7619047619047619;0.47619047619047616;0.4444444444444444;0.23529411764705882;0.0;0.42105263157894735;0.0;0.0;0.4;0.5882352941176471;0.3157894736842105;0.4444444444444444;0.0;0.5714285714285714;0.0;0.47058823529411764;0.0;0.0;0.0;0.08333333333333333;0.0;0.375;0.4444444444444444
GO:0006366;0.0;0.38095238095238093;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.125;0.0;0.08333333333333333;0.0;0.08333333333333333;0.125;0.0;0.0;0.0;0.0;0.08333333333333333;0.1111111111111111;0.0;0.1111111111111111;0.3157894736842105;0.21052631578947367;0.0;0.125;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.1111111111111111;0.3157894736842105;0.0;0.07692307692307693;0.0;0.0;0.1111111111111111;0.0;0.1;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.1;0.1111111111111111;0.0;0.23529411764705882;0.09090909090909091;0.0;0.0;0.0;0.10526315789473684;0.0;0.9523809523809523;0.0;0.1111111111111111;0.11764705882352941;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.08;0.34782608695652173;0.0;0.0
GO:0051091;0.32;0.0;0.0;0.2727272727272727;0.0;0.5454545454545454;0.0;1.0;0.0;0.0;0.0;0.0;0.8;0.3;0.16;0.0;0.2608695652173913;0.19047619047619047;0.25;0.3;0.32;0.0;0.34782608695652173;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.3;0.5714285714285714;0.0;0.10526315789473684;0.0;0.36363636363636365;0.07407407407407407;0.3157894736842105;0.47619047619047616;0.0;0.2727272727272727;0.09523809523809523;0.34782608695652173;0.4;0.3157894736842105;0.4444444444444444;0.0;0.8333333333333334;0.0;0.2608695652173913;0.8333333333333334;0.3157894736842105;0.0;0.10526315789473684;0.25;0.0;0.0;0.2857142857142857;0.2608695652173913;0.2608695652173913;0.1;0.42105263157894735;0.0;0.2857142857142857;0.0;0.0;0.2727272727272727;0.3157894736842105;0.2857142857142857;0.1;0.0;0.8695652173913043;0.0;0.3157894736842105;0.0;0.0;0.0;0.07692307692307693;0.0;0.4444444444444444;0.3
GO:0006886;0.0;0.0;0.42105263157894735;0.0;0.0;0.0;0.0;0.0;1.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0
GO:0006843;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07407407407407407;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08695652173913043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.0;0.0;0.0
