;GO:1901185;GO:0043507;GO:0060244;GO:1904251;GO:0061052;GO:1902036;GO:0015031;GO:0046777;GO:0042058;GO:0048754;GO:0042059;GO:0006887;GO:0023014;GO:0001666;GO:0031116;GO:0033138;GO:0042789;GO:0060271;GO:0007224;GO:0045773;GO:0007266;GO:0006897;GO:0048012;GO:0051496;GO:0071364;GO:0048013;GO:0045660;GO:0090314;GO:2001275;GO:0038095;GO:0048812;GO:0061515;GO:0038096;GO:1904754;GO:0045944;GO:0060821;GO:0002223;GO:0097067;GO:0032869;GO:1904707;GO:0070584;GO:0071157;GO:0035735;GO:0032147;GO:0016310;GO:0035335;GO:0038128;GO:0031532;GO:0050852;GO:0031295;GO:0007286;GO:0006351;GO:0042246;GO:0006357;GO:0015939;GO:0043066;GO:0015937;GO:2000587;GO:0033148;GO:0071345;GO:0009060;GO:0090207;GO:0010763;GO:0019217
GO:0038096;0.10526315789473684;0.08;0.1111111111111111;0.10526315789473684;0.09090909090909091;0.10526315789473684;0.0;0.2;0.10526315789473684;0.0;0.1;0.2222222222222222;0.1;0.0;0.09090909090909091;0.09090909090909091;0.08695652173913043;0.1111111111111111;0.1111111111111111;0.08695652173913043;0.1;0.0;0.1;0.08695652173913043;0.1111111111111111;0.1;0.09090909090909091;0.09090909090909091;0.09523809523809523;0.1;0.10526315789473684;0.125;1.0;0.09523809523809523;0.08695652173913043;0.09523809523809523;0.08695652173913043;0.1111111111111111;0.1;0.10526315789473684;0.11764705882352941;0.10526315789473684;0.1;0.08695652173913043;0.23529411764705882;0.2;0.09523809523809523;0.2222222222222222;0.09090909090909091;0.09523809523809523;0.11764705882352941;0.09523809523809523;0.0;0.09090909090909091;0.21052631578947367;0.10526315789473684;0.17391304347826086;0.1;0.1;0.23529411764705882;0.1111111111111111;0.1111111111111111;0.1;0.1111111111111111
GO:1904754;0.4444444444444444;0.3333333333333333;0.11764705882352941;0.4444444444444444;0.38095238095238093;0.4444444444444444;0.0;0.0;0.4444444444444444;0.0;0.42105263157894735;0.0;0.42105263157894735;0.0;0.47619047619047616;0.47619047619047616;0.0;0.0;0.11764705882352941;0.45454545454545453;0.10526315789473684;0.0;0.10526315789473684;0.36363636363636365;0.0;0.10526315789473684;0.47619047619047616;0.38095238095238093;0.5;0.10526315789473684;0.0;0.0;0.09523809523809523;1.0;0.36363636363636365;0.3;0.09090909090909091;0.0;0.0;0.5555555555555556;0.0;0.5555555555555556;0.0;0.45454545454545453;0.0;0.0;0.1;0.0;0.09523809523809523;0.4;0.0;0.0;0.0;0.38095238095238093;0.0;0.4444444444444444;0.0;0.42105263157894735;0.42105263157894735;0.0;0.0;0.47058823529411764;0.8421052631578947;0.47058823529411764
GO:0045944;0.4;0.46153846153846156;0.10526315789473684;0.5;0.34782608695652173;0.4;0.0;0.0;0.4;0.0;0.38095238095238093;0.0;0.38095238095238093;0.0;0.34782608695652173;0.5217391304347826;0.0;0.0;0.10526315789473684;0.3333333333333333;0.09523809523809523;0.0;0.09523809523809523;0.3333333333333333;0.0;0.09523809523809523;0.34782608695652173;0.34782608695652173;0.36363636363636365;0.09523809523809523;0.0;0.0;0.08695652173913043;0.36363636363636365;1.0;0.5454545454545454;0.08333333333333333;0.0;0.0;0.4;0.0;0.4;0.0;0.5;0.0;0.0;0.09090909090909091;0.0;0.08695652173913043;0.36363636363636365;0.0;0.0;0.0;0.9565217391304348;0.0;0.4;0.0;0.38095238095238093;0.38095238095238093;0.0;0.0;0.5263157894736842;0.38095238095238093;0.5263157894736842
GO:0060821;0.3333333333333333;0.4166666666666667;0.11764705882352941;0.4444444444444444;0.2857142857142857;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;0.3157894736842105;0.0;0.10526315789473684;0.0;0.2857142857142857;0.47619047619047616;0.0;0.0;0.11764705882352941;0.18181818181818182;0.10526315789473684;0.0;0.10526315789473684;0.2727272727272727;0.0;0.10526315789473684;0.2857142857142857;0.2857142857142857;0.3;0.10526315789473684;0.0;0.0;0.09523809523809523;0.3;0.5454545454545454;1.0;0.09090909090909091;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.45454545454545453;0.0;0.0;0.1;0.0;0.09523809523809523;0.1;0.0;0.0;0.0;0.5714285714285714;0.0;0.3333333333333333;0.0;0.3157894736842105;0.3157894736842105;0.0;0.0;0.47058823529411764;0.3157894736842105;0.47058823529411764
GO:0002223;0.1;0.07692307692307693;0.10526315789473684;0.1;0.08695652173913043;0.1;0.0;0.19047619047619047;0.1;0.0;0.09523809523809523;0.21052631578947367;0.09523809523809523;0.0;0.08695652173913043;0.08695652173913043;0.08333333333333333;0.10526315789473684;0.10526315789473684;0.08333333333333333;0.09523809523809523;0.0;0.09523809523809523;0.08333333333333333;0.10526315789473684;0.09523809523809523;0.08695652173913043;0.08695652173913043;0.09090909090909091;0.09523809523809523;0.1;0.11764705882352941;0.08695652173913043;0.09090909090909091;0.08333333333333333;0.09090909090909091;1.0;0.10526315789473684;0.09523809523809523;0.1;0.1111111111111111;0.1;0.09523809523809523;0.08333333333333333;0.2222222222222222;0.19047619047619047;0.09090909090909091;0.21052631578947367;0.08695652173913043;0.09090909090909091;0.1111111111111111;0.09090909090909091;0.0;0.08695652173913043;0.2;0.1;0.16666666666666666;0.09523809523809523;0.09523809523809523;0.2222222222222222;0.10526315789473684;0.10526315789473684;0.09523809523809523;0.10526315789473684
GO:0097067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.2857142857142857;0.125;0.3076923076923077;0.0;0.0;0.10526315789473684;0.14285714285714285;0.14285714285714285;0.0;0.125;0.0;0.125;0.0;0.5714285714285714;0.125;0.0;0.0;0.0;0.125;0.13333333333333333;0.16666666666666666;0.1111111111111111;0.0;0.0;0.0;0.10526315789473684;1.0;0.75;0.0;0.15384615384615385;0.0;0.125;0.0;0.3076923076923077;0.25;0.11764705882352941;0.2857142857142857;0.1111111111111111;0.0;0.15384615384615385;0.11764705882352941;0.0;0.0;0.26666666666666666;0.0;0.21052631578947367;0.0;0.0;0.7692307692307693;0.14285714285714285;0.0;0.0;0.0
GO:0032869;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.25;0.1111111111111111;0.26666666666666666;0.0;0.0;0.09523809523809523;0.125;0.125;0.0;0.1111111111111111;0.0;0.1111111111111111;0.0;0.5;0.1111111111111111;0.0;0.0;0.0;0.1111111111111111;0.11764705882352941;0.14285714285714285;0.1;0.0;0.0;0.0;0.09523809523809523;0.75;1.0;0.0;0.13333333333333333;0.0;0.1111111111111111;0.0;0.26666666666666666;0.2222222222222222;0.10526315789473684;0.25;0.1;0.0;0.13333333333333333;0.10526315789473684;0.0;0.0;0.23529411764705882;0.0;0.19047619047619047;0.0;0.0;0.6666666666666666;0.125;0.0;0.0;0.0
GO:1904707;0.5;0.45454545454545453;0.6666666666666666;0.5;0.42105263157894735;0.5;0.0;0.0;0.5;0.0;0.47058823529411764;0.0;0.47058823529411764;0.0;0.5263157894736842;0.5263157894736842;0.0;0.0;0.5333333333333333;0.5;0.11764705882352941;0.0;0.11764705882352941;0.4;0.0;0.11764705882352941;0.5263157894736842;0.42105263157894735;0.5555555555555556;0.11764705882352941;0.0;0.0;0.10526315789473684;0.5555555555555556;0.4;0.3333333333333333;0.1;0.0;0.0;1.0;0.0;0.625;0.0;0.5;0.0;0.0;0.1111111111111111;0.0;0.10526315789473684;0.5555555555555556;0.0;0.0;0.0;0.42105263157894735;0.0;0.5;0.0;0.47058823529411764;0.5882352941176471;0.0;0.0;0.5333333333333333;0.5882352941176471;0.5333333333333333
GO:0070584;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.15384615384615385;0.0;0.15384615384615385;0.13333333333333333;0.0;0.0;0.0;0.1111111111111111;0.15384615384615385;0.15384615384615385;0.0;0.13333333333333333;0.0;0.13333333333333333;0.0;0.15384615384615385;0.13333333333333333;0.0;0.0;0.0;0.13333333333333333;0.14285714285714285;0.18181818181818182;0.11764705882352941;0.0;0.0;0.0;0.1111111111111111;0.15384615384615385;0.13333333333333333;0.0;1.0;0.0;0.13333333333333333;0.0;0.16666666666666666;0.13333333333333333;0.125;0.15384615384615385;0.11764705882352941;0.0;0.16666666666666666;0.125;0.18181818181818182;0.0;0.14285714285714285;0.0;0.1111111111111111;0.0;0.0;0.16666666666666666;0.15384615384615385;0.0;0.0;0.0
GO:0071157;0.625;0.45454545454545453;0.6666666666666666;0.5;0.5263157894736842;0.5;0.0;0.0;0.5;0.0;0.5882352941176471;0.0;0.47058823529411764;0.0;0.5263157894736842;0.5263157894736842;0.0;0.0;0.5333333333333333;0.5;0.11764705882352941;0.0;0.11764705882352941;0.4;0.0;0.11764705882352941;0.5263157894736842;0.42105263157894735;0.5555555555555556;0.11764705882352941;0.0;0.0;0.10526315789473684;0.5555555555555556;0.4;0.3333333333333333;0.1;0.0;0.0;0.625;0.0;1.0;0.0;0.5;0.0;0.0;0.1111111111111111;0.0;0.10526315789473684;0.5555555555555556;0.0;0.0;0.0;0.42105263157894735;0.0;0.625;0.0;0.5882352941176471;0.5882352941176471;0.0;0.0;0.5333333333333333;0.5882352941176471;0.5333333333333333
GO:0035735;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.2222222222222222;0.0;0.0;0.0;0.25;0.1111111111111111;0.0;0.0;0.0;0.09523809523809523;0.125;0.125;0.0;0.1111111111111111;0.26666666666666666;0.1111111111111111;0.0;0.125;0.1111111111111111;0.0;0.0;0.0;0.1111111111111111;0.11764705882352941;0.14285714285714285;0.1;0.0;0.0;0.0;0.09523809523809523;0.125;0.1111111111111111;0.0;0.13333333333333333;0.0;1.0;0.0;0.26666666666666666;0.2222222222222222;0.10526315789473684;0.25;0.1;0.0;0.13333333333333333;0.10526315789473684;0.0;0.0;0.23529411764705882;0.0;0.19047619047619047;0.0;0.0;0.26666666666666666;0.125;0.0;0.0;0.0
GO:0032147;0.2;0.8461538461538461;0.10526315789473684;0.5;0.34782608695652173;0.4;0.0;0.0;0.2;0.0;0.19047619047619047;0.0;0.09523809523809523;0.0;0.43478260869565216;0.8695652173913043;0.0;0.0;0.10526315789473684;0.16666666666666666;0.09523809523809523;0.0;0.09523809523809523;0.3333333333333333;0.0;0.09523809523809523;0.43478260869565216;0.34782608695652173;0.45454545454545453;0.09523809523809523;0.0;0.0;0.08695652173913043;0.45454545454545453;0.5;0.45454545454545453;0.08333333333333333;0.0;0.0;0.5;0.0;0.5;0.0;1.0;0.0;0.0;0.09090909090909091;0.0;0.08695652173913043;0.09090909090909091;0.0;0.0;0.0;0.43478260869565216;0.0;0.4;0.0;0.38095238095238093;0.47619047619047616;0.0;0.0;0.5263157894736842;0.47619047619047616;0.5263157894736842
GO:0016310;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.3076923076923077;0.8;0.0;0.0;0.0;0.2222222222222222;0.15384615384615385;0.3076923076923077;0.0;0.26666666666666666;0.0;0.26666666666666666;0.0;0.15384615384615385;0.26666666666666666;0.0;0.0;0.0;0.26666666666666666;0.2857142857142857;0.36363636363636365;0.23529411764705882;0.0;0.0;0.0;0.2222222222222222;0.3076923076923077;0.26666666666666666;0.0;0.16666666666666666;0.0;0.26666666666666666;0.0;1.0;0.6666666666666666;0.25;0.3076923076923077;0.23529411764705882;0.0;0.3333333333333333;0.25;0.0;0.0;0.42857142857142855;0.0;0.5555555555555556;0.0;0.0;0.3333333333333333;0.46153846153846156;0.0;0.0;0.0
GO:0035335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7777777777777778;0.0;0.0;0.0;0.25;0.7777777777777778;0.0;0.0;0.0;0.38095238095238093;0.125;0.25;0.0;0.2222222222222222;0.0;0.2222222222222222;0.0;0.125;0.2222222222222222;0.0;0.0;0.0;0.2222222222222222;0.23529411764705882;0.2857142857142857;0.2;0.0;0.0;0.0;0.19047619047619047;0.25;0.2222222222222222;0.0;0.13333333333333333;0.0;0.2222222222222222;0.0;0.6666666666666666;1.0;0.21052631578947367;0.25;0.2;0.0;0.26666666666666666;0.42105263157894735;0.0;0.0;0.47058823529411764;0.0;0.47619047619047616;0.0;0.0;0.26666666666666666;0.375;0.0;0.0;0.0
GO:0038128;0.1111111111111111;0.08333333333333333;0.11764705882352941;0.1111111111111111;0.09523809523809523;0.1111111111111111;0.0;0.21052631578947367;0.1111111111111111;0.0;0.10526315789473684;0.23529411764705882;0.10526315789473684;0.0;0.09523809523809523;0.09523809523809523;0.09090909090909091;0.11764705882352941;0.11764705882352941;0.09090909090909091;0.10526315789473684;0.0;0.10526315789473684;0.09090909090909091;0.11764705882352941;0.10526315789473684;0.09523809523809523;0.09523809523809523;0.1;0.10526315789473684;0.1111111111111111;0.13333333333333333;0.09523809523809523;0.1;0.09090909090909091;0.1;0.09090909090909091;0.11764705882352941;0.10526315789473684;0.1111111111111111;0.125;0.1111111111111111;0.10526315789473684;0.09090909090909091;0.25;0.21052631578947367;1.0;0.23529411764705882;0.09523809523809523;0.1;0.125;0.1;0.0;0.09523809523809523;0.2222222222222222;0.1111111111111111;0.18181818181818182;0.10526315789473684;0.10526315789473684;0.25;0.11764705882352941;0.11764705882352941;0.10526315789473684;0.11764705882352941
GO:0031532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.2857142857142857;0.25;0.0;0.0;0.0;0.10526315789473684;0.14285714285714285;0.2857142857142857;0.0;0.25;0.0;0.25;0.0;0.14285714285714285;0.25;0.0;0.0;0.0;0.25;0.26666666666666666;0.3333333333333333;0.2222222222222222;0.0;0.0;0.0;0.21052631578947367;0.2857142857142857;0.25;0.0;0.15384615384615385;0.0;0.25;0.0;0.3076923076923077;0.25;0.23529411764705882;1.0;0.2222222222222222;0.0;0.3076923076923077;0.11764705882352941;0.0;0.0;0.26666666666666666;0.0;0.21052631578947367;0.0;0.0;0.3076923076923077;0.2857142857142857;0.0;0.0;0.0
GO:0050852;0.10526315789473684;0.08;0.1111111111111111;0.10526315789473684;0.09090909090909091;0.10526315789473684;0.0;0.2;0.10526315789473684;0.0;0.1;0.2222222222222222;0.1;0.0;0.09090909090909091;0.09090909090909091;0.08695652173913043;0.1111111111111111;0.1111111111111111;0.08695652173913043;0.1;0.0;0.1;0.08695652173913043;0.1111111111111111;0.1;0.09090909090909091;0.09090909090909091;0.09523809523809523;0.1;0.10526315789473684;0.125;0.09090909090909091;0.09523809523809523;0.08695652173913043;0.09523809523809523;0.08695652173913043;0.1111111111111111;0.1;0.10526315789473684;0.11764705882352941;0.10526315789473684;0.1;0.08695652173913043;0.23529411764705882;0.2;0.09523809523809523;0.2222222222222222;1.0;0.09523809523809523;0.11764705882352941;0.09523809523809523;0.0;0.09090909090909091;0.21052631578947367;0.10526315789473684;0.17391304347826086;0.1;0.1;0.23529411764705882;0.1111111111111111;0.1111111111111111;0.1;0.1111111111111111
GO:0031295;0.1111111111111111;0.3333333333333333;0.11764705882352941;0.1111111111111111;0.38095238095238093;0.4444444444444444;0.0;0.0;0.1111111111111111;0.0;0.10526315789473684;0.0;0.10526315789473684;0.0;0.47619047619047616;0.47619047619047616;0.0;0.0;0.11764705882352941;0.09090909090909091;0.10526315789473684;0.0;0.10526315789473684;0.36363636363636365;0.0;0.10526315789473684;0.47619047619047616;0.38095238095238093;0.5;0.10526315789473684;0.0;0.0;0.09523809523809523;0.4;0.36363636363636365;0.1;0.09090909090909091;0.0;0.0;0.5555555555555556;0.0;0.5555555555555556;0.0;0.09090909090909091;0.0;0.0;0.1;0.0;0.09523809523809523;1.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.4444444444444444;0.0;0.10526315789473684;0.42105263157894735;0.0;0.0;0.47058823529411764;0.42105263157894735;0.47058823529411764
GO:0007286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.15384615384615385;0.0;0.3076923076923077;0.13333333333333333;0.0;0.0;0.0;0.1111111111111111;0.15384615384615385;0.15384615384615385;0.0;0.13333333333333333;0.0;0.13333333333333333;0.0;0.15384615384615385;0.13333333333333333;0.0;0.0;0.0;0.13333333333333333;0.14285714285714285;0.18181818181818182;0.11764705882352941;0.0;0.0;0.0;0.1111111111111111;0.15384615384615385;0.13333333333333333;0.0;0.16666666666666666;0.0;0.13333333333333333;0.0;0.3333333333333333;0.26666666666666666;0.125;0.3076923076923077;0.11764705882352941;0.0;1.0;0.125;0.18181818181818182;0.0;0.2857142857142857;0.0;0.2222222222222222;0.0;0.0;0.3333333333333333;0.15384615384615385;0.0;0.0;0.0
GO:0006351;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.0;0.0;0.11764705882352941;0.10526315789473684;0.0;0.0;0.0;0.36363636363636365;0.11764705882352941;0.11764705882352941;0.0;0.10526315789473684;0.0;0.10526315789473684;0.0;0.11764705882352941;0.10526315789473684;0.0;0.0;0.0;0.10526315789473684;0.1111111111111111;0.13333333333333333;0.09523809523809523;0.0;0.0;0.0;0.09090909090909091;0.11764705882352941;0.10526315789473684;0.0;0.125;0.0;0.10526315789473684;0.0;0.25;0.42105263157894735;0.1;0.11764705882352941;0.09523809523809523;0.0;0.125;1.0;0.0;0.0;0.2222222222222222;0.0;0.36363636363636365;0.0;0.0;0.125;0.23529411764705882;0.0;0.0;0.0
GO:0042246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006357;0.42105263157894735;0.4;0.1111111111111111;0.5263157894736842;0.36363636363636365;0.42105263157894735;0.0;0.0;0.42105263157894735;0.0;0.4;0.0;0.4;0.0;0.36363636363636365;0.45454545454545453;0.0;0.0;0.1111111111111111;0.17391304347826086;0.1;0.0;0.1;0.34782608695652173;0.0;0.1;0.36363636363636365;0.2727272727272727;0.38095238095238093;0.1;0.0;0.0;0.09090909090909091;0.38095238095238093;0.9565217391304348;0.5714285714285714;0.08695652173913043;0.0;0.0;0.42105263157894735;0.0;0.42105263157894735;0.0;0.43478260869565216;0.0;0.0;0.09523809523809523;0.0;0.09090909090909091;0.09523809523809523;0.0;0.0;0.0;1.0;0.0;0.42105263157894735;0.0;0.4;0.4;0.0;0.0;0.5555555555555556;0.4;0.5555555555555556
GO:0015939;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.26666666666666666;0.23529411764705882;0.0;0.0;0.0;0.2;0.13333333333333333;0.26666666666666666;0.0;0.23529411764705882;0.0;0.23529411764705882;0.0;0.13333333333333333;0.23529411764705882;0.0;0.0;0.0;0.23529411764705882;0.25;0.3076923076923077;0.21052631578947367;0.0;0.0;0.0;0.2;0.26666666666666666;0.23529411764705882;0.0;0.14285714285714285;0.0;0.23529411764705882;0.0;0.42857142857142855;0.47058823529411764;0.2222222222222222;0.26666666666666666;0.21052631578947367;0.0;0.2857142857142857;0.2222222222222222;0.0;0.0;1.0;0.0;0.5;0.0;0.0;0.2857142857142857;0.4;0.0;0.0;0.0
GO:0043066;0.625;0.36363636363636365;0.6666666666666666;0.5;0.5263157894736842;0.5;0.0;0.0;0.5;0.0;0.5882352941176471;0.0;0.47058823529411764;0.0;0.42105263157894735;0.42105263157894735;0.0;0.0;0.5333333333333333;0.4;0.11764705882352941;0.0;0.11764705882352941;0.4;0.0;0.11764705882352941;0.42105263157894735;0.3157894736842105;0.4444444444444444;0.11764705882352941;0.0;0.0;0.10526315789473684;0.4444444444444444;0.4;0.3333333333333333;0.1;0.0;0.0;0.5;0.0;0.625;0.0;0.4;0.0;0.0;0.1111111111111111;0.0;0.10526315789473684;0.4444444444444444;0.0;0.0;0.0;0.42105263157894735;0.0;1.0;0.0;0.5882352941176471;0.47058823529411764;0.0;0.0;0.5333333333333333;0.47058823529411764;0.5333333333333333
GO:0015937;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47619047619047616;0.0;0.0;0.0;0.21052631578947367;0.19047619047619047;0.0;0.0;0.0;0.16666666666666666;0.10526315789473684;0.21052631578947367;0.0;0.19047619047619047;0.0;0.19047619047619047;0.0;0.10526315789473684;0.19047619047619047;0.0;0.0;0.0;0.19047619047619047;0.2;0.23529411764705882;0.17391304347826086;0.0;0.0;0.0;0.16666666666666666;0.21052631578947367;0.19047619047619047;0.0;0.1111111111111111;0.0;0.19047619047619047;0.0;0.5555555555555556;0.47619047619047616;0.18181818181818182;0.21052631578947367;0.17391304347826086;0.0;0.2222222222222222;0.36363636363636365;0.0;0.0;0.5;0.0;1.0;0.0;0.0;0.2222222222222222;0.3157894736842105;0.0;0.0;0.0
GO:2000587;0.8235294117647058;0.5217391304347826;0.625;0.47058823529411764;0.5;0.47058823529411764;0.0;0.0;0.7058823529411765;0.0;0.7777777777777778;0.0;0.4444444444444444;0.0;0.4;0.4;0.0;0.0;0.125;0.19047619047619047;0.1111111111111111;0.0;0.1111111111111111;0.38095238095238093;0.0;0.1111111111111111;0.4;0.3;0.42105263157894735;0.1111111111111111;0.0;0.0;0.1;0.42105263157894735;0.38095238095238093;0.3157894736842105;0.09523809523809523;0.0;0.0;0.47058823529411764;0.0;0.5882352941176471;0.0;0.38095238095238093;0.0;0.0;0.10526315789473684;0.0;0.1;0.10526315789473684;0.0;0.0;0.0;0.4;0.0;0.5882352941176471;0.0;1.0;0.6666666666666666;0.0;0.0;0.5;0.4444444444444444;0.5
GO:0033148;0.7058823529411765;0.6086956521739131;0.125;0.47058823529411764;0.4;0.47058823529411764;0.0;0.0;0.7058823529411765;0.0;0.6666666666666666;0.0;0.4444444444444444;0.0;0.5;0.5;0.0;0.0;0.125;0.47619047619047616;0.1111111111111111;0.0;0.1111111111111111;0.38095238095238093;0.0;0.1111111111111111;0.5;0.4;0.5263157894736842;0.1111111111111111;0.0;0.0;0.1;0.42105263157894735;0.38095238095238093;0.3157894736842105;0.09523809523809523;0.0;0.0;0.5882352941176471;0.0;0.5882352941176471;0.0;0.47619047619047616;0.0;0.0;0.10526315789473684;0.0;0.1;0.42105263157894735;0.0;0.0;0.0;0.4;0.0;0.47058823529411764;0.0;0.6666666666666666;1.0;0.0;0.0;0.5;0.4444444444444444;0.5
GO:0071345;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.3076923076923077;0.26666666666666666;0.3333333333333333;0.0;0.0;0.1111111111111111;0.15384615384615385;0.3076923076923077;0.0;0.26666666666666666;0.0;0.26666666666666666;0.0;0.7692307692307693;0.26666666666666666;0.0;0.0;0.0;0.26666666666666666;0.2857142857142857;0.36363636363636365;0.23529411764705882;0.0;0.0;0.0;0.2222222222222222;0.7692307692307693;0.6666666666666666;0.0;0.16666666666666666;0.0;0.26666666666666666;0.0;0.3333333333333333;0.26666666666666666;0.25;0.3076923076923077;0.23529411764705882;0.0;0.3333333333333333;0.125;0.0;0.0;0.2857142857142857;0.0;0.2222222222222222;0.0;0.0;1.0;0.3076923076923077;0.0;0.0;0.0
GO:0009060;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.2857142857142857;0.125;0.0;0.0;0.0;0.21052631578947367;0.14285714285714285;0.14285714285714285;0.0;0.125;0.0;0.125;0.0;0.14285714285714285;0.125;0.0;0.0;0.0;0.125;0.13333333333333333;0.16666666666666666;0.1111111111111111;0.0;0.0;0.0;0.10526315789473684;0.14285714285714285;0.125;0.0;0.15384615384615385;0.0;0.125;0.0;0.46153846153846156;0.375;0.11764705882352941;0.2857142857142857;0.1111111111111111;0.0;0.15384615384615385;0.23529411764705882;0.0;0.0;0.4;0.0;0.3157894736842105;0.0;0.0;0.3076923076923077;1.0;0.0;0.0;0.0
GO:0090207;0.5333333333333333;0.47619047619047616;0.5714285714285714;0.6666666666666666;0.4444444444444444;0.5333333333333333;0.0;0.0;0.5333333333333333;0.0;0.5;0.0;0.5;0.0;0.4444444444444444;0.5555555555555556;0.0;0.0;0.5714285714285714;0.42105263157894735;0.125;0.0;0.125;0.42105263157894735;0.0;0.125;0.4444444444444444;0.3333333333333333;0.47058823529411764;0.125;0.0;0.0;0.1111111111111111;0.47058823529411764;0.5263157894736842;0.47058823529411764;0.10526315789473684;0.0;0.0;0.5333333333333333;0.0;0.5333333333333333;0.0;0.5263157894736842;0.0;0.0;0.11764705882352941;0.0;0.1111111111111111;0.47058823529411764;0.0;0.0;0.0;0.5555555555555556;0.0;0.5333333333333333;0.0;0.5;0.5;0.0;0.0;1.0;0.5;0.8571428571428571
GO:0010763;0.47058823529411764;0.34782608695652173;0.125;0.47058823529411764;0.4;0.47058823529411764;0.0;0.0;0.47058823529411764;0.0;0.4444444444444444;0.0;0.4444444444444444;0.0;0.5;0.5;0.0;0.0;0.125;0.47619047619047616;0.1111111111111111;0.0;0.1111111111111111;0.38095238095238093;0.0;0.1111111111111111;0.5;0.4;0.5263157894736842;0.1111111111111111;0.0;0.0;0.1;0.8421052631578947;0.38095238095238093;0.3157894736842105;0.09523809523809523;0.0;0.0;0.5882352941176471;0.0;0.5882352941176471;0.0;0.47619047619047616;0.0;0.0;0.10526315789473684;0.0;0.1;0.42105263157894735;0.0;0.0;0.0;0.4;0.0;0.47058823529411764;0.0;0.4444444444444444;0.4444444444444444;0.0;0.0;0.5;1.0;0.5
GO:0019217;0.5333333333333333;0.47619047619047616;0.5714285714285714;0.6666666666666666;0.4444444444444444;0.5333333333333333;0.0;0.0;0.5333333333333333;0.0;0.5;0.0;0.5;0.0;0.4444444444444444;0.5555555555555556;0.0;0.0;0.5714285714285714;0.42105263157894735;0.125;0.0;0.125;0.42105263157894735;0.0;0.125;0.4444444444444444;0.3333333333333333;0.47058823529411764;0.125;0.0;0.0;0.1111111111111111;0.47058823529411764;0.5263157894736842;0.47058823529411764;0.10526315789473684;0.0;0.0;0.5333333333333333;0.0;0.5333333333333333;0.0;0.5263157894736842;0.0;0.0;0.11764705882352941;0.0;0.1111111111111111;0.47058823529411764;0.0;0.0;0.0;0.5555555555555556;0.0;0.5333333333333333;0.0;0.5;0.5;0.0;0.0;0.8571428571428571;0.5;1.0
