;GO:0015874;GO:0036376;GO:0015872;GO:1902474;GO:1902358;GO:0051491;GO:0006520;GO:0009313;GO:0002087;GO:0042136;GO:0051290;GO:0003333;GO:0046415;GO:1904659;GO:0050796;GO:0048488;GO:2000311;GO:2000310;GO:0060291;GO:0051968;GO:0015747;GO:0015746;GO:0035435;GO:0061002;GO:0070837;GO:1904064;GO:0065003;GO:0015760;GO:1904861;GO:0051260;GO:1904823;GO:0060999;GO:0043312;GO:1900029;GO:2000809;GO:0006139;GO:0007269;GO:0007589;GO:1990573;GO:0006605;GO:0098942;GO:0001558;GO:0072531;GO:2000649;GO:0015718;GO:0015879;GO:0015711;GO:0015697;GO:0090314;GO:0032230;GO:1905520;GO:1901642;GO:1902533;GO:0099054;GO:0006855;GO:0071277;GO:0097104;GO:0072488;GO:0023041;GO:0097105;GO:1990822;GO:0043252;GO:0140058;GO:0048789;GO:1900244;GO:0097113;GO:0097115;GO:0097114;GO:0097119;GO:0010248;GO:0015739;GO:0010841;GO:0035725;GO:2000463;GO:0050900;GO:0015812;GO:0032414;GO:0015811;GO:0015855;GO:2000302;GO:0106001
GO:1904659;0.3571428571428571;0.23809523809523814;0.2777777777777778;0.0;0.26315789473684215;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;1.0;0.0;0.2666666666666667;0.0;0.0;0.0;0.0;0.3571428571428571;0.2777777777777778;0.2777777777777778;0.0;0.3571428571428571;0.0;0.0;0.3846153846153846;0.0;0.0;0.4285714285714286;0.0;0.1428571428571429;0.0;0.0;0.0;0.19999999999999996;0.2857142857142857;0.18518518518518523;0.23809523809523814;0.0;0.0;0.5454545454545454;0.0;0.33333333333333337;0.2941176470588235;0.41666666666666663;0.33333333333333337;0.0;0.0;0.0;0.4285714285714286;0.0;0.0;0.4545454545454546;0.0;0.0;0.3125;0.0;0.0;0.26086956521739135;0.3846153846153846;0.0;0.0;0.0;0.09999999999999998;0.11111111111111116;0.10526315789473684;0.125;0.41666666666666663;0.3125;0.0;0.26315789473684215;0.0;0.0;0.26315789473684215;0.0;0.2272727272727273;0.41666666666666663;0.0;0.4285714285714286
GO:0050796;0.0;0.0;0.0;0.2272727272727273;0.0;0.12121212121212122;0.0;0.0;0.11111111111111116;0.11111111111111116;0.0;0.0;0.0;0.0;1.0;0.0;0.23529411764705888;0.23529411764705888;0.25;0.2142857142857143;0.0;0.0;0.0;0.06896551724137934;0.0;0.1724137931034483;0.0;0.0;0.0;0.0;0.0;0.08510638297872342;0.0;0.12121212121212122;0.19999999999999996;0.0;0.09677419354838712;0.12;0.0;0.0;0.0;0.18181818181818177;0.0;0.16129032258064513;0.0;0.0;0.0;0.0;0.2571428571428571;0.2142857142857143;0.09999999999999998;0.0;0.2068965517241379;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.10344827586206895;0.0;0.1842105263157895;0.0;0.0;0.1470588235294118;0.0;0.0;0.22448979591836737;0.0
GO:0048488;0.2857142857142857;0.19047619047619047;0.2222222222222222;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.2666666666666667;0.0;1.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.2222222222222222;0.2222222222222222;0.0;0.2857142857142857;0.0;0.0;0.3076923076923077;0.0;0.0;0.2666666666666667;0.0;0.1923076923076923;0.0;0.0;0.0;0.2777777777777778;0.3076923076923077;0.1923076923076923;0.25;0.0;0.0;0.33333333333333337;0.0;0.2666666666666667;0.23529411764705888;0.33333333333333337;0.2666666666666667;0.0;0.0;0.0;0.2666666666666667;0.0;0.0;0.36363636363636365;0.0;0.0;0.25;0.0;0.0;0.16666666666666663;0.3076923076923077;0.0;0.0;0.0;0.10526315789473684;0.11764705882352944;0.11111111111111116;0.1333333333333333;0.33333333333333337;0.25;0.0;0.21052631578947367;0.0;0.0;0.21052631578947367;0.0;0.18181818181818177;0.33333333333333337;0.0;0.2666666666666667
GO:2000311;0.0;0.0;0.0;0.16000000000000003;0.0;0.11428571428571432;0.0;0.0;0.10344827586206895;0.06666666666666665;0.0;0.0;0.0;0.0;0.23529411764705888;0.0;1.0;1.0;0.19354838709677424;0.19999999999999996;0.0;0.0;0.0;0.06666666666666665;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.0;0.08163265306122447;0.0;0.11428571428571432;0.18518518518518523;0.0;0.05882352941176472;0.0714285714285714;0.0;0.0;0.0;0.16666666666666663;0.0;0.52;0.0;0.0;0.0;0.0;0.12195121951219512;0.19999999999999996;0.09523809523809523;0.0;0.27586206896551724;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.17142857142857137;0.0;0.0;0.0;0.0;0.0;0.0;0.09677419354838712;0.0;0.20512820512820518;0.0;0.0;0.4137931034482759;0.0;0.0;0.14814814814814814;0.0
GO:2000310;0.0;0.0;0.0;0.16000000000000003;0.0;0.11428571428571432;0.0;0.0;0.10344827586206895;0.06666666666666665;0.0;0.0;0.0;0.0;0.23529411764705888;0.0;1.0;1.0;0.19354838709677424;0.19999999999999996;0.0;0.0;0.0;0.06666666666666665;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.0;0.08163265306122447;0.0;0.11428571428571432;0.18518518518518523;0.0;0.05882352941176472;0.0714285714285714;0.0;0.0;0.0;0.16666666666666663;0.0;0.52;0.0;0.0;0.0;0.0;0.12195121951219512;0.19999999999999996;0.09523809523809523;0.0;0.27586206896551724;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.17142857142857137;0.0;0.0;0.0;0.0;0.0;0.0;0.09677419354838712;0.0;0.20512820512820518;0.0;0.0;0.4137931034482759;0.0;0.0;0.14814814814814814;0.0
GO:0060291;0.0;0.0;0.0;0.2222222222222222;0.0;0.23076923076923073;0.0;0.0;0.13636363636363635;0.13636363636363635;0.0;0.0;0.0;0.0;0.25;0.0;0.19354838709677424;0.19354838709677424;1.0;0.8125;0.0;0.0;0.0;0.07547169811320753;0.0;0.16000000000000003;0.0;0.0;0.0;0.0;0.0;0.15000000000000002;0.0;0.23076923076923073;0.19047619047619047;0.0;0.11538461538461542;0.15000000000000002;0.0;0.0;0.0;0.23529411764705888;0.0;0.1071428571428571;0.0;0.0;0.0;0.0;0.11428571428571432;0.8125;0.18181818181818177;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.23529411764705888;0.0;0.0;0.0;0.0;0.0;0.2142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.17391304347826086;0.0;0.5384615384615384;0.0;0.0;0.1333333333333333;0.0;0.0;0.3414634146341463;0.0
GO:0051968;0.0;0.0;0.0;0.23529411764705888;0.0;0.24;0.0;0.0;0.1428571428571429;0.09090909090909094;0.0;0.0;0.0;0.0;0.2142857142857143;0.0;0.19999999999999996;0.19999999999999996;0.8125;1.0;0.0;0.0;0.0;0.07692307692307687;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.24;0.19999999999999996;0.0;0.07692307692307687;0.09999999999999998;0.0;0.0;0.0;0.25;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.11764705882352944;0.8666666666666667;0.1875;0.0;0.5263157894736843;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.5;0.0;0.0;0.13793103448275867;0.0;0.0;0.31707317073170727;0.0
GO:0015747;0.5;0.25;0.4666666666666667;0.0;0.3529411764705882;0.0;0.0;0.0;0.0;0.0;0.0;0.5294117647058824;0.0;0.3571428571428571;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;1.0;0.5714285714285714;0.375;0.0;0.8;0.0;0.0;0.41666666666666663;0.0;0.0;0.46153846153846156;0.0;0.14814814814814814;0.0;0.0;0.0;0.21052631578947367;0.3076923076923077;0.1923076923076923;0.3157894736842105;0.0;0.0;0.6;0.0;0.7272727272727273;0.5;0.7777777777777778;0.5833333333333333;0.0;0.0;0.0;0.46153846153846156;0.0;0.0;0.36363636363636365;0.0;0.0;0.4285714285714286;0.0;0.0;0.4736842105263158;0.8888888888888888;0.0;0.0;0.0;0.10526315789473684;0.11764705882352944;0.11111111111111116;0.1333333333333333;0.4545454545454546;0.6666666666666667;0.0;0.2777777777777778;0.0;0.0;0.6428571428571428;0.0;0.5294117647058824;0.6;0.0;0.3571428571428571
GO:0015746;0.2941176470588235;0.20833333333333337;0.368421052631579;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.2777777777777778;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.5714285714285714;1.0;0.30000000000000004;0.0;0.5714285714285714;0.0;0.0;0.3125;0.0;0.0;0.2777777777777778;0.0;0.12903225806451613;0.0;0.0;0.0;0.17391304347826086;0.23529411764705888;0.16666666666666663;0.20833333333333337;0.0;0.0;0.33333333333333337;0.0;0.7692307692307692;0.3157894736842105;0.5384615384615384;0.3529411764705882;0.0;0.0;0.0;0.2777777777777778;0.0;0.0;0.3571428571428571;0.0;0.0;0.26315789473684215;0.0;0.0;0.4545454545454546;0.6153846153846154;0.0;0.0;0.0;0.08695652173913049;0.09523809523809523;0.09090909090909094;0.10526315789473684;0.33333333333333337;0.7142857142857143;0.0;0.2272727272727273;0.0;0.0;0.5882352941176471;0.0;0.5;0.33333333333333337;0.0;0.2777777777777778
GO:0035435;0.2222222222222222;0.38095238095238093;0.23809523809523814;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.4285714285714286;0.0;0.2777777777777778;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.375;0.30000000000000004;1.0;0.0;0.375;0.0;0.0;0.23529411764705888;0.0;0.0;0.2777777777777778;0.0;0.12903225806451613;0.0;0.0;0.0;0.17391304347826086;0.23529411764705888;0.2962962962962963;0.16000000000000003;0.0;0.0;0.33333333333333337;0.0;0.3529411764705882;0.25;0.4285714285714286;0.2777777777777778;0.0;0.0;0.0;0.2777777777777778;0.0;0.0;0.3571428571428571;0.0;0.0;0.4117647058823529;0.0;0.0;0.3913043478260869;0.4;0.0;0.0;0.0;0.08695652173913049;0.09523809523809523;0.09090909090909094;0.10526315789473684;0.5384615384615384;0.33333333333333337;0.0;0.42105263157894735;0.0;0.0;0.2857142857142857;0.0;0.25;0.25;0.0;0.21052631578947367
GO:0061002;0.0;0.0;0.0;0.06521739130434778;0.0;0.13461538461538458;0.0;0.0;0.08333333333333337;0.040000000000000036;0.0;0.0;0.0;0.0;0.06896551724137934;0.0;0.06666666666666665;0.06666666666666665;0.07547169811320753;0.07692307692307687;0.0;0.0;0.0;1.0;0.0;0.05660377358490565;0.0;0.0;0.0;0.0;0.0;0.32727272727272727;0.0;0.13461538461538458;0.061224489795918324;0.0;0.03703703703703709;0.04166666666666663;0.0;0.0;0.0;0.11627906976744184;0.0;0.054545454545454564;0.0;0.0;0.0;0.0;0.04761904761904767;0.07692307692307687;0.1785714285714286;0.0;0.07547169811320753;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.0892857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.07999999999999996;0.0;0.08064516129032262;0.0;0.0;0.051724137931034475;0.0;0.0;0.05128205128205132;0.0
GO:0070837;0.3846153846153846;0.25;0.375;0.0;0.3529411764705882;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.3571428571428571;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.8;0.5714285714285714;0.375;0.0;1.0;0.0;0.0;0.41666666666666663;0.0;0.0;0.3571428571428571;0.0;0.14814814814814814;0.0;0.0;0.0;0.21052631578947367;0.3076923076923077;0.1923076923076923;0.25;0.0;0.0;0.4545454545454546;0.0;0.7272727272727273;0.4;0.7777777777777778;0.46153846153846156;0.0;0.0;0.0;0.3571428571428571;0.0;0.0;0.36363636363636365;0.0;0.0;0.33333333333333337;0.0;0.0;0.4;0.8888888888888888;0.0;0.0;0.0;0.10526315789473684;0.11764705882352944;0.11111111111111116;0.1333333333333333;0.4545454545454546;0.6666666666666667;0.0;0.2777777777777778;0.0;0.0;0.5333333333333333;0.0;0.4444444444444444;0.4545454545454546;0.0;0.3571428571428571
GO:1904064;0.0;0.0;0.0;0.3125;0.0;0.14814814814814814;0.0;0.0;0.1428571428571429;0.09090909090909094;0.0;0.0;0.0;0.0;0.1724137931034483;0.0;0.33333333333333337;0.33333333333333337;0.16000000000000003;0.16666666666666663;0.0;0.0;0.0;0.05660377358490565;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.09756097560975607;0.0;0.14814814814814814;0.4117647058823529;0.0;0.07692307692307687;0.09999999999999998;0.0;0.0;0.0;0.17647058823529416;0.0;0.4285714285714286;0.0;0.0;0.0;0.0;0.22580645161290325;0.16666666666666663;0.11764705882352944;0.0;0.16000000000000003;0.0;0.0;0.0;0.0;0.0;0.17647058823529416;0.0;0.0;0.0;0.0;0.0;0.2692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.11428571428571432;0.0;0.0;0.65;0.0;0.0;0.14893617021276595;0.0
GO:0065003;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.1428571428571429;0.6;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.625;0.75;0.0;0.0;0.07692307692307687;0.0;0.0;0.1333333333333333;0.11111111111111116;0.0;0.07692307692307687;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7142857142857143;0.0;0.1333333333333333;0.5555555555555556;0.0;0.19999999999999996;0.5555555555555556;0.0;0.0;0.2666666666666667;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0
