;GO:0015031;GO:0031954;GO:0045892;GO:0051683;GO:0006958;GO:0070327;GO:0007186;GO:1900740;GO:0030819;GO:0060316;GO:1900425;GO:0042147;GO:0000027;GO:0048209;GO:0006412;GO:0060315;GO:0005513;GO:0006888;GO:0031427;GO:0032516;GO:0070236;GO:0033762;GO:1901086;GO:0015694;GO:0043488;GO:1901844;GO:0006855;GO:0051343;GO:0030449;GO:0071354;GO:0019221;GO:0032465;GO:0071356;GO:0015723;GO:0015722;GO:0030644;GO:0090168;GO:0006351;GO:0007565;GO:0006357;GO:0002027;GO:2000427;GO:0071222;GO:0006906;GO:0010801;GO:0043066;GO:0045087;GO:0006749;GO:0006508;GO:0071347;GO:0010800;GO:0071549;GO:0010881;GO:0071902;GO:0015732
GO:0006888;0.14698621595948655;0.0;0.0;0.23836258345490577;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.2515948343026044;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655
GO:0031427;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19673256925640645;0.0;1.0;0.0;0.0;0.32007381485369474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21955571243929653;0.0;0.0;0.21955571243929653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26593385309172635;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.21955571243929653;0.0;0.5386288701206177;0.0;0.0;0.0
GO:0032516;0.0;0.28270809275848624;0.10900961301269105;0.0;0.11511873865597294;0.036692364793703955;0.047799631016701725;0.12755981097713553;0.28270809275848624;0.23753055021918945;0.042064647228987374;0.0;0.0;0.047799631016701725;0.0;0.17530917548795347;0.0;0.0;0.0;1.0;0.047799631016701725;0.0;0.0;0.0;0.10900961301269105;0.047799631016701725;0.0;0.32330823750762483;0.1890450431733396;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.10900961301269105;0.042064647228987374;0.12755981097713553;0.0;0.0;0.23617816366413516;0.047799631016701725;0.0;0.0;0.0;0.0;0.28270809275848624;0.0;0.047799631016701725;0.28270809275848624;0.0
GO:0070236;0.0;0.047799631016701725;0.13839445927415203;0.0;0.2515269417723919;0.16702085169111647;0.047799631016701725;0.24871540093336741;0.047799631016701725;0.16702085169111647;0.12804570306913615;0.0;0.0;0.047799631016701725;0.0;0.16702085169111647;0.0;0.0;0.0;0.047799631016701725;1.0;0.0;0.0;0.0;0.16702085169111647;0.047799631016701725;0.0;0.036692364793703955;0.2515269417723919;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.16702085169111647;0.0;0.0;0.0;0.047799631016701725;0.16702085169111647;0.047799631016701725;0.0;0.0;0.13839445927415203;0.304136849461119;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.16702085169111647;0.047799631016701725;0.0
GO:0033762;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19673256925640645;0.0;0.32007381485369474;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21955571243929653;0.0;0.0;0.21955571243929653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26593385309172635;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.21955571243929653;0.0;0.33550924974192214;0.0;0.0;0.0
GO:1901086;0.0;0.0;0.0;0.0;0.1237146889194086;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.35899014498592824;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.13549442901423786;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.39882463755424497;0.1237146889194086;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0
GO:0015694;0.14698621595948655;0.0;0.0;0.14423930631556076;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.2671917332720723;0.2671917332720723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2671917332720723
GO:0043488;0.0;0.10900961301269105;0.15191422087961767;0.0;0.042064647228987374;0.16702085169111647;0.047799631016701725;0.16702085169111647;0.14416800614326972;0.16702085169111647;0.042064647228987374;0.0;0.0;0.047799631016701725;0.0;0.16702085169111647;0.0;0.0;0.0;0.10900961301269105;0.16702085169111647;0.0;0.0;0.0;1.0;0.047799631016701725;0.0;0.036692364793703955;0.1356691921375081;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.16702085169111647;0.0;0.0;0.0;0.15191422087961767;0.16702085169111647;0.047799631016701725;0.0;0.0;0.10900961301269105;0.047799631016701725;0.0;0.0;0.0;0.0;0.10900961301269105;0.0;0.16702085169111647;0.10900961301269105;0.0
GO:1901844;0.0;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.036692364793703955;0.047799631016701725;0.16845680521671735;0.047799631016701725;0.16845680521671735;0.042064647228987374;0.0;0.0;0.047799631016701725;0.0;0.16845680521671735;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;1.0;0.0;0.036692364793703955;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.047799631016701725;0.4606771147109871;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.4606771147109871;0.047799631016701725;0.0
GO:0006855;0.14698621595948655;0.0;0.0;0.14423930631556076;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655
GO:0051343;0.0;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.23753055021918945;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.17530917548795347;0.0;0.0;0.0;0.32330823750762483;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;1.0;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.036692364793703955;0.25833176065663566;0.0
GO:0030449;0.0;0.1890450431733396;0.1356691921375081;0.0;0.29114835073653533;0.036692364793703955;0.042064647228987374;0.1492331351584338;0.10900961301269105;0.1492331351584338;0.32510388282920627;0.0;0.0;0.042064647228987374;0.0;0.1492331351584338;0.0;0.0;0.0;0.1890450431733396;0.2515269417723919;0.0;0.0;0.0;0.1356691921375081;0.042064647228987374;0.0;0.036692364793703955;1.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.1356691921375081;0.042064647228987374;0.042064647228987374;0.0;0.0;0.1890450431733396;0.042064647228987374;0.0;0.0;0.0;0.0;0.1890450431733396;0.0;0.042064647228987374;0.1890450431733396;0.0
GO:0071354;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.19673256925640645;0.0;0.21955571243929653;0.0;0.0;0.21955571243929653;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.01468324974140624;0.0;0.389258783642085;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.26838521347675653;0.01468324974140624;0.0;0.0;0.11807622278079505;0.01468324974140624;0.0;0.389258783642085;0.0;0.26838521347675653;0.01468324974140624;0.0;0.0
GO:0019221;0.0;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.036692364793703955;0.12659489728285286;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.01468324974140624;0.0;0.047799631016701725;0.047799631016701725;0.0;0.036692364793703955;0.042064647228987374;0.01468324974140624;1.0;0.047799631016701725;0.01468324974140624;0.0;0.0;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.0;0.01468324974140624;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.12659489728285286;0.047799631016701725;0.0
GO:0032465;0.0;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.036692364793703955;0.042064647228987374;0.0;0.047799631016701725;1.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0
GO:0071356;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.19673256925640645;0.0;0.21955571243929653;0.0;0.0;0.21955571243929653;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.389258783642085;0.01468324974140624;0.0;1.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.26838521347675653;0.01468324974140624;0.0;0.0;0.11807622278079505;0.01468324974140624;0.0;0.389258783642085;0.0;0.26838521347675653;0.01468324974140624;0.0;0.0
GO:0015723;0.23717602614496414;0.0;0.0;0.14423930631556076;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.2671917332720723;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.4289194782195439;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4289194782195439
GO:0015722;0.21812588790229387;0.0;0.0;0.14423930631556076;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.2671917332720723;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.4289194782195439;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.49904848971533383
GO:0030644;0.0;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.16702085169111647;0.036692364793703955;0.16702085169111647;0.036692364793703955;0.34470371912405307;0.036692364793703955;0.0;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.16702085169111647;0.0;0.0;0.0;0.036692364793703955;0.16702085169111647;0.0;0.01468324974140624;0.0;0.16702085169111647;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.0;0.0;1.0;0.01468324974140624;0.01468324974140624;0.0;0.036692364793703955;0.16702085169111647;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.0;0.01468324974140624;0.0;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.16702085169111647;0.036692364793703955;0.0
GO:0090168;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.20695866249713105;0.0;0.01468324974140624;0.0;0.0;0.2041871440868109;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;1.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.20695866249713105;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0
GO:0006351;0.0;0.0;0.0;0.0;0.08547128021085358;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.18244634003048496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13549442901423786;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;1.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.12826917739045696;0.08547128021085358;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0
GO:0007565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
