;GO:0002480;GO:0045666;GO:0061418;GO:0045944;GO:0045648;GO:0001892;GO:0045821;GO:0001666;GO:0043171;GO:0030949;GO:0018230;GO:0033235;GO:0016311;GO:0010575;GO:0030522;GO:0042789;GO:0043619;GO:0006351;GO:0000209;GO:0030163;GO:0060395;GO:0046886;GO:0007565;GO:0006355;GO:0006612;GO:0006508;GO:0031146;GO:0001938
GO:0018230;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;1.0;0.0;0.6000000000000001;0.0;0.8;0.8;0.8;0.8;0.43852901558847923;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.0
GO:0033235;0.0;0.3660149997115376;0.3356143810225276;0.4;0.4;0.0;0.43852901558847923;0.0;0.0;0.4;0.0;1.0;0.0;0.3660149997115376;0.4;0.0;0.3356143810225276;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.4;0.0;0.0;0.0;0.4
GO:0016311;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.6000000000000001;0.0;1.0;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.3356143810225276;0.43852901558847923;0.5356143810225276;0.0;0.0;0.0;0.0;0.43852901558847923;0.6000000000000001;0.0
GO:0010575;0.0;0.5356143810225276;0.43852901558847923;0.4;0.5356143810225276;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.3660149997115376;0.0;1.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.4;0.0;0.0;0.0;0.43852901558847923
GO:0030522;0.0;0.8;0.8;0.4;0.5356143810225276;0.0;0.43852901558847923;0.0;0.6000000000000001;0.5356143810225276;0.8;0.4;0.5356143810225276;0.43852901558847923;1.0;0.8;0.8;0.8;0.3660149997115376;0.0;0.8;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.8;0.48300749985576874
GO:0042789;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.8;0.0;0.5356143810225276;0.0;0.8;1.0;0.8;0.8;0.4;0.6830074998557688;0.8;0.0;0.0;0.0;0.0;0.6830074998557688;0.8;0.0
GO:0043619;0.0;0.8;0.8;0.6830074998557688;0.5356143810225276;0.0;0.43852901558847923;0.8;0.6000000000000001;0.43852901558847923;0.8;0.3356143810225276;0.5356143810225276;0.43852901558847923;0.8;0.8;1.0;0.8;0.3660149997115376;0.0;0.8;0.43852901558847923;0.0;0.6830074998557688;0.0;0.0;0.8;0.4
GO:0006351;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.8;0.0;0.5356143810225276;0.0;0.8;0.8;0.8;1.0;0.4;0.6830074998557688;0.8;0.0;0.0;0.0;0.0;0.6830074998557688;0.8;0.0
GO:0000209;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.43852901558847923;0.0;0.3356143810225276;0.0;0.3660149997115376;0.4;0.3660149997115376;0.4;1.0;0.43852901558847923;0.3660149997115376;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0
GO:0030163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.43852901558847923;0.0;0.0;0.6830074998557688;0.0;0.6830074998557688;0.43852901558847923;1.0;0.0;0.0;0.0;0.0;0.0;0.8;1.0;0.0
GO:0060395;0.0;0.8;0.8;0.43852901558847923;0.6000000000000001;0.0;0.5356143810225276;0.0;0.6000000000000001;0.6000000000000001;0.8;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.8;0.8;0.8;0.8;0.3660149997115376;0.0;1.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.8;0.5356143810225276
GO:0046886;0.0;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.0;0.6830074998557688;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;1.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.48300749985576874
GO:0007565;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
GO:0006355;0.0;0.43852901558847923;0.6830074998557688;0.8;0.4;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.4;0.0;0.4;0.48300749985576874;0.0;0.6830074998557688;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.0;1.0;0.0;0.0;0.0;0.4
GO:0006612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
GO:0006508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.8;0.0;0.43852901558847923;0.0;0.0;0.6830074998557688;0.0;0.6830074998557688;0.43852901558847923;0.8;0.0;0.0;0.0;0.0;0.0;1.0;0.8;0.0
GO:0031146;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.6000000000000001;0.0;0.8;0.8;0.8;0.8;0.43852901558847923;1.0;0.8;0.0;0.0;0.0;0.0;0.8;1.0;0.0
GO:0001938;0.0;0.43852901558847923;0.4;0.3660149997115376;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.4;0.0;0.43852901558847923;0.48300749985576874;0.0;0.4;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.4;0.0;0.0;0.0;1.0
