;GO:0007051;GO:0040037;GO:0006361;GO:0016925;GO:1902476;GO:0006283;GO:0006366;GO:0006363;GO:0051291;GO:0000413;GO:0048754;GO:0045724;GO:0043547;GO:0006367;GO:0006368;GO:0060766;GO:0001701;GO:0035437;GO:0010575;GO:0070206;GO:0007186;GO:0006296;GO:0014032;GO:0006293;GO:0006370;GO:1903012;GO:0006294;GO:1903898;GO:0090263;GO:0051260;GO:0042542;GO:0006412;GO:0006406;GO:0032836;GO:0030216;GO:0032516;GO:0006607;GO:0070911;GO:0030336;GO:0016567;GO:0035264;GO:0035860;GO:0061036;GO:0002063;GO:0007035;GO:0006468;GO:0045944;GO:0006983;GO:0045667;GO:0070262;GO:0097421;GO:0001886;GO:0071277;GO:0000082;GO:0034765;GO:0030521;GO:0030201;GO:0006351;GO:0002031;GO:0046604;GO:0006511;GO:1903912;GO:0006357;GO:0045087;GO:2000345
GO:0007051;1.0;0.0;0.8;0.4;0.0;0.43852901558847923;0.8;0.8;0.8;0.4;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.8;0.8;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.0;0.0;0.43852901558847923;0.0;0.4;0.0;0.8;0.0;0.8;0.3356143810225276;0.48300749985576874;0.0;0.8;0.0;0.43852901558847923;0.0;0.8;0.48300749985576874;0.8;0.0;0.8;0.48300749985576874;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.0
GO:0040037;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.3356143810225276;0.0;0.0;0.6830074998557688;0.0;0.43852901558847923;0.4;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.6830074998557688;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.21862188087829626;0.0;0.3660149997115376;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.4;0.43852901558847923;0.0;0.0;0.0;0.4;0.0;0.6000000000000001;0.4;0.0;0.48300749985576874
GO:0006361;0.8;0.0;1.0;0.43852901558847923;0.0;0.5356143810225276;0.8;0.8;0.8;0.43852901558847923;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.8;0.8;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.8;0.0;0.8;0.3356143810225276;0.5356143810225276;0.0;0.8;0.0;0.48300749985576874;0.0;0.8;0.48300749985576874;0.8;0.0;0.8;0.5356143810225276;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.0
GO:0016925;0.4;0.0;0.43852901558847923;1.0;0.0;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.6000000000000001;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.4;0.43852901558847923;0.4;0.0;0.43852901558847923;0.0;0.4;0.0;0.0;0.3660149997115376;0.0;0.5356143810225276;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.8;0.0;0.4;0.0;0.4;0.20000000000000007;0.6000000000000001;0.0;0.4;0.0;0.5356143810225276;0.0;0.4;0.2830074998557688;0.4;0.0;0.4;0.4;0.43852901558847923;0.4;0.0;0.48300749985576874;0.0;0.0;0.0;0.0
GO:1902476;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006283;0.43852901558847923;0.0;0.5356143810225276;0.3660149997115376;0.0;1.0;0.48300749985576874;0.5356143810225276;0.4;0.3660149997115376;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.4;0.0;0.4;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.0;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.4;0.4;0.48300749985576874;0.0;0.4;0.4;0.0;0.0;0.8;0.0;0.3660149997115376;0.0;0.43852901558847923;0.0;0.43852901558847923;0.21862188087829626;0.43852901558847923;0.0;0.48300749985576874;0.0;0.4;0.0;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0
GO:0006366;0.8;0.0;0.8;0.43852901558847923;0.0;0.48300749985576874;1.0;0.8;0.8;0.43852901558847923;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.8;0.8;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.0;0.0;0.48300749985576874;0.0;0.43852901558847923;0.0;0.8;0.0;0.8;0.2830074998557688;0.5356143810225276;0.0;0.8;0.0;0.48300749985576874;0.0;0.8;0.43852901558847923;0.8;0.0;0.8;0.5356143810225276;1.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0
GO:0006363;0.8;0.0;0.8;0.43852901558847923;0.0;0.5356143810225276;0.8;1.0;0.8;0.43852901558847923;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.8;0.8;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.8;0.0;0.8;0.3356143810225276;0.5356143810225276;0.0;0.8;0.0;0.48300749985576874;0.0;0.8;0.48300749985576874;0.8;0.0;0.8;0.5356143810225276;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.0
GO:0051291;0.8;0.0;0.8;0.3660149997115376;0.0;0.4;0.8;0.8;1.0;0.3660149997115376;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.8;0.8;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.0;0.0;0.4;0.0;0.3660149997115376;0.0;0.8;0.0;0.8;0.2830074998557688;0.43852901558847923;0.0;0.8;0.0;0.4;0.0;0.8;0.43852901558847923;0.8;0.0;0.8;0.43852901558847923;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.0
GO:0000413;0.4;0.0;0.43852901558847923;0.6000000000000001;0.0;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.3660149997115376;1.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.4;0.43852901558847923;0.4;0.0;0.43852901558847923;0.0;0.4;0.0;0.0;0.3660149997115376;0.0;0.5356143810225276;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.0;0.4;0.0;0.4;0.20000000000000007;0.6000000000000001;0.0;0.4;0.0;0.5356143810225276;0.0;0.4;0.2830074998557688;0.4;0.0;0.4;0.4;0.43852901558847923;0.4;0.0;0.48300749985576874;0.0;0.0;0.0;0.0
