;GO:0043306;GO:0090197;GO:1901741;GO:1902513;GO:0045626;GO:0043687;GO:0032091;GO:0042832;GO:0043524;GO:0010835;GO:0097345;GO:0047497;GO:0030828;GO:0043032;GO:0002639;GO:0032147;GO:0051965;GO:0010499;GO:0050731;GO:0016579;GO:0035771;GO:0046928;GO:0034640;GO:0006351;GO:0050805;GO:0009743;GO:0045630;GO:0045773;GO:0007266;GO:0006357;GO:0010629;GO:0043161;GO:0007614;GO:0031668;GO:0051056;GO:0016064
GO:0035771;0.43852901558847923;0.4;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.4;0.4;0.8;0.8;0.3356143810225276;0.43852901558847923;0.4;0.3660149997115376;0.8;0.0;0.3356143810225276;0.43852901558847923;1.0;0.5356143810225276;0.8;0.8;0.48300749985576874;0.0;0.4;0.8;0.8;0.4;0.43852901558847923;0.8;0.0;0.6830074998557688;0.43852901558847923;0.0
GO:0046928;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.6830074998557688;0.3356143810225276;0.0;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.6000000000000001;0.0;0.3660149997115376;0.48300749985576874;0.4;0.3356143810225276;0.6000000000000001;0.0;0.4;0.0;0.5356143810225276;1.0;0.0;0.0;0.8;0.0;0.4;0.6000000000000001;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.0
GO:0034640;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.8;0.0;1.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.6000000000000001;0.0;0.0
GO:0006351;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.5356143810225276;0.8;0.0;0.8;1.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.6000000000000001;0.0;0.0
GO:0050805;0.43852901558847923;0.4;0.43852901558847923;0.48300749985576874;0.4;0.0;0.4;0.0;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.0;0.3356143810225276;0.43852901558847923;0.4;0.3081136762725405;0.5356143810225276;0.0;0.3660149997115376;0.0;0.48300749985576874;0.8;0.0;0.0;1.0;0.0;0.4;0.5356143810225276;0.48300749985576874;0.4;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.0
GO:0009743;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.4
GO:0045630;0.6000000000000001;0.4;0.43852901558847923;0.3660149997115376;0.6000000000000001;0.0;0.3356143810225276;0.0;0.3356143810225276;0.3356143810225276;0.43852901558847923;0.0;0.3356143810225276;0.5356143810225276;0.6000000000000001;0.2830074998557688;0.48300749985576874;0.0;0.3356143810225276;0.0;0.4;0.4;0.0;0.0;0.4;0.0;1.0;0.43852901558847923;0.4;0.3356143810225276;0.3660149997115376;0.0;0.0;0.0;0.43852901558847923;0.0
GO:0045773;0.48300749985576874;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.3660149997115376;0.0;0.5356143810225276;0.0;0.43852901558847923;0.43852901558847923;0.8;0.0;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.4;0.8;0.0;0.43852901558847923;0.0;0.8;0.6000000000000001;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;1.0;0.8;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.0
GO:0007266;0.43852901558847923;0.4;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.4;0.4;0.8;0.8;0.3356143810225276;0.43852901558847923;0.4;0.3660149997115376;0.8;0.0;0.3356143810225276;0.43852901558847923;0.8;0.5356143810225276;0.8;0.8;0.48300749985576874;0.0;0.4;0.8;1.0;0.4;0.43852901558847923;0.8;0.0;0.6830074998557688;0.43852901558847923;0.0
GO:0006357;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.4;0.2830074998557688;0.0;0.3356143810225276;0.0;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.3356143810225276;0.43852901558847923;0.0;0.3660149997115376;0.0;0.4;0.43852901558847923;0.0;0.0;0.4;0.0;0.3356143810225276;0.43852901558847923;0.4;1.0;0.6830074998557688;0.0;0.0;0.0;0.3660149997115376;0.0
GO:0010629;0.4;0.3660149997115376;0.4;0.4;0.3660149997115376;0.0;0.3660149997115376;0.0;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.0;0.3660149997115376;0.4;0.3660149997115376;0.3660149997115376;0.48300749985576874;0.0;0.4;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.5356143810225276;0.0;0.3660149997115376;0.48300749985576874;0.43852901558847923;0.6830074998557688;1.0;0.0;0.0;0.0;0.4;0.0
GO:0043161;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;1.0;0.0;0.6830074998557688;0.0;0.0
GO:0007614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
GO:0031668;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.6830074998557688;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.6830074998557688;0.0;0.6000000000000001;0.6000000000000001;0.0;0.5356143810225276;0.0;0.0;0.6830074998557688;0.0;0.0;0.6830074998557688;0.0;1.0;0.0;0.43852901558847923
GO:0051056;0.43852901558847923;0.3660149997115376;0.4;0.43852901558847923;0.3660149997115376;0.0;0.3660149997115376;0.0;0.4;0.4;0.48300749985576874;0.0;0.3081136762725405;0.4;0.3660149997115376;0.2830074998557688;0.48300749985576874;0.0;0.3356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.4;0.0;0.0;0.0;1.0;0.0
GO:0016064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;1.0
