;GO:0043966;GO:0046939;GO:0043647;GO:0045947;GO:0006383;GO:0006384;GO:0007099;GO:0008285;GO:0045665;GO:0006402;GO:0008625;GO:0006644;GO:0045945;GO:0000398;GO:0000122;GO:0048169;GO:0048024;GO:0015949;GO:0032465;GO:0070886;GO:0051209;GO:0071539;GO:0035556;GO:0006351;GO:0006172;GO:1903452;GO:0009303;GO:0006355;GO:0043312;GO:0006397;GO:0009304;GO:0006605;GO:0043281;GO:1990830;GO:0060716;GO:0016042;GO:0070897;GO:0048172;GO:0051259;GO:0032456
GO:0008625;0.09523809523809523;0.23529411764705882;0.13333333333333333;0.4444444444444444;0.10526315789473684;0.1111111111111111;0.13333333333333333;0.14285714285714285;0.11764705882352941;0.23529411764705882;1.0;0.2857142857142857;0.1;0.1;0.1;0.1111111111111111;0.1111111111111111;0.13333333333333333;0.13333333333333333;0.10526315789473684;0.08695652173913043;0.0;0.14285714285714285;0.1111111111111111;0.1;0.125;0.1;0.1111111111111111;0.1111111111111111;0.11764705882352941;0.1;0.0;0.10526315789473684;0.26666666666666666;0.0;0.0;0.125;0.1111111111111111;0.14285714285714285;0.0
GO:0006644;0.21052631578947367;0.6666666666666666;0.7692307692307693;0.0;0.35294117647058826;0.375;0.3076923076923077;0.0;0.0;0.4;0.2857142857142857;1.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.09523809523809523;0.0;0.3333333333333333;0.375;0.5555555555555556;0.0;0.3333333333333333;0.0;0.125;0.4;0.3333333333333333;0.0;0.0;0.3076923076923077;0.0;0.7272727272727273;0.2857142857142857;0.0;0.16666666666666666;0.0
GO:0045945;0.0;0.0;0.0;0.6363636363636364;0.0;0.0;0.0;0.4444444444444444;0.09523809523809523;0.5714285714285714;0.1;0.0;1.0;0.0;0.8333333333333334;0.18181818181818182;0.5454545454545454;0.0;0.42105263157894735;0.34782608695652173;0.2962962962962963;0.0;0.4444444444444444;0.0;0.0;0.4;0.0;0.9090909090909091;0.0;0.0;0.0;0.0;0.34782608695652173;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0
GO:0000398;0.08;0.2857142857142857;0.3157894736842105;0.0;0.34782608695652173;0.36363636363636365;0.10526315789473684;0.0;0.0;0.7619047619047619;0.1;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.07407407407407407;0.0;0.1111111111111111;0.09090909090909091;0.25;0.0;0.08333333333333333;0.0;0.09090909090909091;0.8571428571428571;0.08333333333333333;0.0;0.0;0.10526315789473684;0.0;0.35294117647058826;0.1;0.0;0.1111111111111111;0.0
GO:0000122;0.0;0.0;0.0;0.7272727272727273;0.0;0.0;0.0;0.5555555555555556;0.09523809523809523;0.6666666666666666;0.1;0.0;0.8333333333333334;0.0;1.0;0.18181818181818182;0.5454545454545454;0.0;0.42105263157894735;0.34782608695652173;0.37037037037037035;0.0;0.4444444444444444;0.0;0.0;0.4;0.0;0.9090909090909091;0.0;0.0;0.0;0.0;0.34782608695652173;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0
GO:0048169;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.25;0.10526315789473684;0.21052631578947367;0.1111111111111111;0.0;0.18181818181818182;0.0;0.18181818181818182;1.0;0.2;0.0;0.23529411764705882;0.38095238095238093;0.08;0.0;0.125;0.0;0.0;0.2222222222222222;0.0;0.2;0.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.0;0.0;0.0;0.9;0.0;0.0
GO:0048024;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.5;0.10526315789473684;0.631578947368421;0.1111111111111111;0.0;0.5454545454545454;0.0;0.5454545454545454;0.2;1.0;0.0;0.47058823529411764;0.38095238095238093;0.08;0.0;0.5;0.0;0.0;0.4444444444444444;0.0;0.6;0.0;0.0;0.0;0.0;0.47619047619047616;0.0;0.0;0.0;0.0;0.2;0.0;0.0
GO:0015949;0.1;0.75;0.42857142857142855;0.0;0.2222222222222222;0.5882352941176471;0.14285714285714285;0.0;0.0;0.625;0.13333333333333333;0.3076923076923077;0.0;0.21052631578947367;0.0;0.0;0.0;1.0;0.0;0.0;0.09090909090909091;0.0;0.15384615384615385;0.23529411764705882;0.631578947368421;0.0;0.21052631578947367;0.0;0.11764705882352941;0.25;0.21052631578947367;0.0;0.0;0.14285714285714285;0.0;0.5;0.13333333333333333;0.0;0.15384615384615385;0.0
GO:0032465;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.6153846153846154;0.125;0.375;0.13333333333333333;0.0;0.42105263157894735;0.0;0.42105263157894735;0.23529411764705882;0.47058823529411764;0.0;1.0;0.4444444444444444;0.36363636363636365;0.0;0.6153846153846154;0.0;0.0;0.8;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.0
GO:0070886;0.0;0.0;0.0;0.38095238095238093;0.0;0.0;0.0;0.47058823529411764;0.1;0.3;0.10526315789473684;0.0;0.34782608695652173;0.0;0.34782608695652173;0.38095238095238093;0.38095238095238093;0.0;0.4444444444444444;1.0;0.07692307692307693;0.0;0.47058823529411764;0.0;0.0;0.5263157894736842;0.0;0.38095238095238093;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.38095238095238093;0.0;0.0
GO:0051209;0.07142857142857142;0.08333333333333333;0.09090909090909091;0.4;0.07692307692307693;0.08;0.09090909090909091;0.47619047619047616;0.08333333333333333;0.3333333333333333;0.08695652173913043;0.09523809523809523;0.2962962962962963;0.07407407407407407;0.37037037037037035;0.08;0.08;0.09090909090909091;0.36363636363636365;0.07692307692307693;1.0;0.16;0.09523809523809523;0.08;0.07407407407407407;0.34782608695652173;0.07407407407407407;0.32;0.08;0.08333333333333333;0.07407407407407407;0.08;0.3076923076923077;0.09090909090909091;0.0;0.0;0.08695652173913043;0.08;0.09523809523809523;0.09090909090909091
GO:0071539;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35294117647058826
GO:0035556;0.10526315789473684;0.26666666666666666;0.15384615384615385;0.5;0.11764705882352941;0.125;0.15384615384615385;0.6666666666666666;0.13333333333333333;0.26666666666666666;0.14285714285714285;0.3333333333333333;0.4444444444444444;0.1111111111111111;0.4444444444444444;0.125;0.5;0.15384615384615385;0.6153846153846154;0.47058823529411764;0.09523809523809523;0.0;1.0;0.125;0.1111111111111111;0.5714285714285714;0.1111111111111111;0.5;0.125;0.13333333333333333;0.1111111111111111;0.0;0.47058823529411764;0.3076923076923077;0.0;0.0;0.14285714285714285;0.125;0.16666666666666666;0.0
GO:0006351;0.08695652173913043;0.3157894736842105;0.35294117647058826;0.0;0.9523809523809523;0.4;0.11764705882352941;0.0;0.0;0.42105263157894735;0.1111111111111111;0.375;0.0;0.09090909090909091;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.08;0.0;0.125;1.0;0.5454545454545454;0.0;0.36363636363636365;0.0;0.1;0.42105263157894735;0.36363636363636365;0.0;0.0;0.11764705882352941;0.0;0.4;0.1111111111111111;0.0;0.125;0.0
GO:0006172;0.08;0.7619047619047619;0.5263157894736842;0.0;0.2608695652173913;0.5454545454545454;0.10526315789473684;0.0;0.0;0.47619047619047616;0.1;0.5555555555555556;0.0;0.25;0.0;0.0;0.0;0.631578947368421;0.0;0.0;0.07407407407407407;0.0;0.1111111111111111;0.5454545454545454;1.0;0.0;0.25;0.0;0.09090909090909091;0.2857142857142857;0.25;0.0;0.0;0.21052631578947367;0.0;0.35294117647058826;0.1;0.0;0.1111111111111111;0.0
GO:1903452;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.5714285714285714;0.11764705882352941;0.35294117647058826;0.125;0.0;0.4;0.0;0.4;0.2222222222222222;0.4444444444444444;0.0;0.8;0.5263157894736842;0.34782608695652173;0.0;0.5714285714285714;0.0;0.0;1.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0
GO:0009303;0.08;0.2857142857142857;0.3157894736842105;0.0;0.34782608695652173;0.36363636363636365;0.10526315789473684;0.0;0.0;0.38095238095238093;0.1;0.3333333333333333;0.0;0.08333333333333333;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.07407407407407407;0.0;0.1111111111111111;0.36363636363636365;0.25;0.0;1.0;0.0;0.09090909090909091;0.38095238095238093;0.9166666666666666;0.0;0.0;0.10526315789473684;0.0;0.35294117647058826;0.1;0.0;0.1111111111111111;0.0
GO:0006355;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.5;0.10526315789473684;0.631578947368421;0.1111111111111111;0.0;0.9090909090909091;0.0;0.9090909090909091;0.2;0.6;0.0;0.47058823529411764;0.38095238095238093;0.32;0.0;0.5;0.0;0.0;0.4444444444444444;0.0;1.0;0.0;0.0;0.0;0.0;0.47619047619047616;0.0;0.0;0.0;0.0;0.2;0.0;0.0
GO:0043312;0.08695652173913043;0.10526315789473684;0.11764705882352941;0.0;0.09523809523809523;0.1;0.11764705882352941;0.0;0.0;0.10526315789473684;0.1111111111111111;0.125;0.0;0.09090909090909091;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.08;0.1;0.125;0.1;0.09090909090909091;0.0;0.09090909090909091;0.0;1.0;0.10526315789473684;0.09090909090909091;0.1;0.0;0.11764705882352941;0.0;0.0;0.1111111111111111;0.0;0.125;0.11764705882352941
GO:0006397;0.09090909090909091;0.3333333333333333;0.375;0.0;0.4;0.42105263157894735;0.125;0.0;0.0;0.8888888888888888;0.11764705882352941;0.4;0.0;0.8571428571428571;0.0;0.0;0.0;0.25;0.0;0.0;0.08333333333333333;0.0;0.13333333333333333;0.42105263157894735;0.2857142857142857;0.0;0.38095238095238093;0.0;0.10526315789473684;1.0;0.09523809523809523;0.0;0.0;0.125;0.0;0.42857142857142855;0.11764705882352941;0.0;0.13333333333333333;0.0
GO:0009304;0.08;0.2857142857142857;0.3157894736842105;0.0;0.34782608695652173;0.36363636363636365;0.10526315789473684;0.0;0.0;0.38095238095238093;0.1;0.3333333333333333;0.0;0.08333333333333333;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.07407407407407407;0.0;0.1111111111111111;0.36363636363636365;0.25;0.0;0.9166666666666666;0.0;0.09090909090909091;0.09523809523809523;1.0;0.0;0.0;0.10526315789473684;0.0;0.35294117647058826;0.1;0.0;0.1111111111111111;0.0
GO:0006605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941
GO:0043281;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.47058823529411764;0.1;0.5;0.10526315789473684;0.0;0.34782608695652173;0.0;0.34782608695652173;0.19047619047619047;0.47619047619047616;0.0;0.4444444444444444;0.36363636363636365;0.3076923076923077;0.0;0.47058823529411764;0.0;0.0;0.42105263157894735;0.0;0.47619047619047616;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.0
GO:1990830;0.2;0.25;0.2857142857142857;0.0;0.1111111111111111;0.23529411764705882;0.2857142857142857;0.0;0.0;0.25;0.26666666666666666;0.3076923076923077;0.0;0.10526315789473684;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.09090909090909091;0.0;0.3076923076923077;0.11764705882352941;0.21052631578947367;0.0;0.10526315789473684;0.0;0.11764705882352941;0.125;0.10526315789473684;0.0;0.0;1.0;0.0;0.0;0.26666666666666666;0.0;0.15384615384615385;0.0
GO:0060716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
GO:0016042;0.1111111111111111;0.42857142857142855;0.5;0.0;0.375;0.4;0.0;0.0;0.0;0.5714285714285714;0.0;0.7272727272727273;0.0;0.35294117647058826;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.4;0.35294117647058826;0.0;0.35294117647058826;0.0;0.0;0.42857142857142855;0.35294117647058826;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
GO:0070897;0.09523809523809523;0.23529411764705882;0.13333333333333333;0.0;0.10526315789473684;0.1111111111111111;0.13333333333333333;0.0;0.0;0.23529411764705882;0.125;0.2857142857142857;0.0;0.1;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.08695652173913043;0.0;0.14285714285714285;0.1111111111111111;0.1;0.0;0.1;0.0;0.1111111111111111;0.11764705882352941;0.1;0.0;0.0;0.26666666666666666;0.0;0.0;1.0;0.0;0.14285714285714285;0.0
GO:0048172;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.25;0.10526315789473684;0.21052631578947367;0.1111111111111111;0.0;0.18181818181818182;0.0;0.18181818181818182;0.9;0.2;0.0;0.23529411764705882;0.38095238095238093;0.08;0.0;0.125;0.0;0.0;0.2222222222222222;0.0;0.2;0.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.0;0.0;0.0;1.0;0.0;0.0
GO:0051259;0.10526315789473684;0.13333333333333333;0.15384615384615385;0.0;0.11764705882352941;0.125;0.15384615384615385;0.0;0.0;0.13333333333333333;0.14285714285714285;0.16666666666666666;0.0;0.1111111111111111;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.09523809523809523;0.0;0.16666666666666666;0.125;0.1111111111111111;0.0;0.1111111111111111;0.0;0.125;0.13333333333333333;0.1111111111111111;0.0;0.0;0.15384615384615385;0.0;0.0;0.14285714285714285;0.0;1.0;0.0
GO:0032456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.35294117647058826;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
