;GO:1903169;GO:0042297;GO:0006366;GO:0046854;GO:0051289;GO:0051000;GO:2000510;GO:0070207;GO:0019722;GO:0019886;GO:0035556;GO:0035116;GO:0033138;GO:0060474;GO:0030183;GO:0007186;GO:0051260;GO:0042100;GO:0009967;GO:0045580;GO:0002523;GO:2000404;GO:0007219;GO:0051770;GO:0002407;GO:0048290;GO:0002925;GO:0071205;GO:0015914;GO:0051897;GO:0051898;GO:1904155;GO:0045947;GO:0008284;GO:1904156;GO:0048812;GO:0036150;GO:0045944;GO:0010918;GO:0030449;GO:0019221;GO:0071356;GO:0032024;GO:0010634;GO:0050855;GO:0019226;GO:0050731;GO:0050853;GO:0035176;GO:0032461;GO:0006351;GO:0030041;GO:1900165;GO:0007169;GO:0038083;GO:0006355;GO:0007166;GO:0051281;GO:0043410;GO:0007204;GO:0002587;GO:0045087;GO:0043066;GO:0070098;GO:0072679;GO:0050869;GO:0050900;GO:0051712;GO:0071902
GO:0035556;0.042064647228987374;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.24553006275393716;0.0;1.0;0.0;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.12659489728285286;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.0;0.0;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.036692364793703955;0.042064647228987374;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.12659489728285286;0.0;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.12659489728285286;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.042064647228987374;0.0;0.047799631016701725;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.047799631016701725
GO:0035116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.1302612429746404;0.25905973592202725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0033138;0.042064647228987374;0.0;0.0;0.0;0.0;0.17111199477934044;0.12755981097713553;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;1.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.0;0.12755981097713553;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.17825033928423412;0.0;0.0;0.11511873865597294;0.0;0.0;0.12755981097713553;0.047799631016701725;0.0;0.19885971868423638;0.12755981097713553;0.0;0.0;0.0;0.1816892161000484;0.036692364793703955;0.1890450431733396;0.047799631016701725;0.0;0.12755981097713553;0.12755981097713553;0.047799631016701725;0.0;0.2970121637671333;0.11511873865597294;0.0;0.12755981097713553;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.10900961301269105;0.047799631016701725;0.12755981097713553;0.2970121637671333;0.036692364793703955;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.11511873865597294;0.2970121637671333
GO:0060474;0.19673256925640645;0.0;0.0;0.0;0.0;0.11511873865597294;0.37135287185854365;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.12755981097713553;1.0;0.0;0.047799631016701725;0.0;0.0;0.12755981097713553;0.047799631016701725;0.0;0.3137717280492623;0.047799631016701725;0.11511873865597294;0.0;0.0;0.11511873865597294;0.0;0.0;0.12755981097713553;0.047799631016701725;0.0;0.047799631016701725;0.12755981097713553;0.0;0.0;0.0;0.12755981097713553;0.036692364793703955;0.042064647228987374;0.047799631016701725;0.0;0.19673256925640645;0.37135287185854365;0.047799631016701725;0.0;0.12755981097713553;0.11511873865597294;0.0;0.12755981097713553;0.0;0.0;0.19673256925640645;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.19673256925640645;0.12755981097713553;0.036692364793703955;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.11511873865597294;0.12755981097713553
GO:0030183;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.20709043845653538;0.01468324974140624;0.1302612429746404;0.0;0.0;1.0;0.01468324974140624;0.01468324974140624;0.49604003480066305;0.0;0.0;0.20709043845653538;0.0;0.01468324974140624;0.0;0.20709043845653538;0.49604003480066305;0.0;0.0;0.0;0.0;0.0;0.46015394173903684;0.0;0.0;0.46015394173903684;0.1890450431733396;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.20709043845653538;0.0;0.01468324974140624;0.20709043845653538;0.0;0.20709043845653538;0.0;0.0
GO:0007186;0.042064647228987374;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.12659489728285286;0.0;0.12659489728285286;0.0;0.047799631016701725;0.047799631016701725;0.01468324974140624;1.0;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.12659489728285286;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.0;0.0;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.036692364793703955;0.042064647228987374;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.12659489728285286;0.0;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.12659489728285286;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.042064647228987374;0.0;0.047799631016701725;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.047799631016701725
GO:0051260;0.0;0.0;0.01468324974140624;0.01468324974140624;0.4149259794451903;0.0;0.0;0.4149259794451903;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;1.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.12408495164008174;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.24997772404766266;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0
GO:0042100;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.20709043845653538;0.01468324974140624;0.0;0.0;0.0;0.49604003480066305;0.01468324974140624;0.01468324974140624;1.0;0.0;0.0;0.20709043845653538;0.0;0.01468324974140624;0.0;0.20709043845653538;0.49604003480066305;0.0;0.0;0.0;0.0;0.0;0.40842982240055986;0.0;0.0;0.40842982240055986;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.20709043845653538;0.0;0.01468324974140624;0.20709043845653538;0.0;0.20709043845653538;0.0;0.0
GO:0009967;0.042064647228987374;0.0;0.0;0.0;0.0;0.11511873865597294;0.21066859409381297;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.12755981097713553;0.12755981097713553;0.0;0.047799631016701725;0.0;0.0;1.0;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.0;0.0;0.21066859409381297;0.0;0.0;0.25051392497694763;0.1786822519641151;0.0;0.047799631016701725;0.12755981097713553;0.0;0.0;0.0;0.12755981097713553;0.036692364793703955;0.1492331351584338;0.047799631016701725;0.0;0.24096127213516677;0.12755981097713553;0.1786822519641151;0.0;0.12755981097713553;0.21066859409381297;0.0;0.12755981097713553;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.25051392497694763;0.036692364793703955;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.11511873865597294;0.12755981097713553
GO:0045580;0.042064647228987374;0.0;0.0;0.0;0.0;0.042064647228987374;0.2515269417723919;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;1.0;0.0;0.2515269417723919;0.047799631016701725;0.042064647228987374;0.0;0.0;0.2515269417723919;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.036692364793703955;0.2515269417723919;0.047799631016701725;0.0;0.047799631016701725;0.18922943134840794;0.2515269417723919;0.0;0.047799631016701725;0.2515269417723919;0.0;0.047799631016701725;0.0;0.0;0.18922943134840794;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.2515269417723919;0.0;0.047799631016701725;0.047799631016701725;0.0;0.36790732186408515;0.0;0.042064647228987374;0.047799631016701725
GO:0002523;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.20709043845653538;0.01468324974140624;0.0;0.0;0.0;0.20709043845653538;0.01468324974140624;0.01468324974140624;0.20709043845653538;0.0;0.0;1.0;0.0;0.01468324974140624;0.0;0.39853853920543625;0.20709043845653538;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.20709043845653538;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.20709043845653538;0.0;0.01468324974140624;0.39853853920543625;0.0;0.39853853920543625;0.0;0.0
GO:2000404;0.19673256925640645;0.0;0.0;0.0;0.0;0.042064647228987374;0.4717452102128828;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.3137717280492623;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.2515269417723919;0.0;1.0;0.047799631016701725;0.042064647228987374;0.0;0.0;0.2515269417723919;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.036692364793703955;0.2515269417723919;0.047799631016701725;0.0;0.19673256925640645;0.3203394775822981;0.2515269417723919;0.0;0.047799631016701725;0.2515269417723919;0.0;0.047799631016701725;0.0;0.0;0.19673256925640645;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.19673256925640645;0.047799631016701725;0.036692364793703955;0.2515269417723919;0.0;0.047799631016701725;0.047799631016701725;0.0;0.2515269417723919;0.0;0.042064647228987374;0.047799631016701725
GO:0007219;0.042064647228987374;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.12659489728285286;0.0;0.12659489728285286;0.0;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;1.0;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.0;0.0;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.036692364793703955;0.042064647228987374;0.2052608479739753;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.2052608479739753;0.0;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.2052608479739753;0.01468324974140624;0.047799631016701725;0.2052608479739753;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.042064647228987374;0.0;0.047799631016701725;0.2052608479739753;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.047799631016701725
GO:0051770;0.042064647228987374;0.0;0.0;0.0;0.0;0.17111199477934044;0.11511873865597294;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.17825033928423412;0.11511873865597294;0.0;0.042064647228987374;0.0;0.0;0.11511873865597294;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;1.0;0.0;0.0;0.11511873865597294;0.0;0.0;0.11511873865597294;0.042064647228987374;0.0;0.14613499162995364;0.11511873865597294;0.0;0.0;0.0;0.2380646511352721;0.036692364793703955;0.10567815125427765;0.042064647228987374;0.0;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.0;0.17825033928423412;0.11511873865597294;0.0;0.11511873865597294;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.14613499162995364;0.042064647228987374;0.11511873865597294;0.17825033928423412;0.036692364793703955;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.11511873865597294;0.17825033928423412
GO:0002407;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.20709043845653538;0.01468324974140624;0.0;0.0;0.0;0.20709043845653538;0.01468324974140624;0.01468324974140624;0.20709043845653538;0.0;0.0;0.39853853920543625;0.0;0.01468324974140624;0.0;1.0;0.20709043845653538;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.20709043845653538;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.20709043845653538;0.0;0.01468324974140624;0.39853853920543625;0.0;0.39853853920543625;0.0;0.0
GO:0048290;0.0;0.0;0.15084348231066635;0.06927734236639929;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.20709043845653538;0.01468324974140624;0.0;0.0;0.0;0.49604003480066305;0.01468324974140624;0.01468324974140624;0.49604003480066305;0.0;0.0;0.20709043845653538;0.0;0.01468324974140624;0.0;0.20709043845653538;1.0;0.0;0.0;0.0;0.0;0.0;0.40842982240055986;0.0;0.0;0.40842982240055986;0.01468324974140624;0.07548231845693805;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.15084348231066635;0.01468324974140624;0.0;0.01468324974140624;0.10587402764930422;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.20709043845653538;0.0;0.01468324974140624;0.20709043845653538;0.0;0.20709043845653538;0.0;0.0
GO:0002925;0.042064647228987374;0.0;0.0;0.0;0.0;0.11511873865597294;0.28985679281760435;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.11511873865597294;0.11511873865597294;0.0;0.042064647228987374;0.0;0.0;0.21066859409381297;0.2515269417723919;0.0;0.2515269417723919;0.042064647228987374;0.11511873865597294;0.0;0.0;1.0;0.0;0.0;0.21066859409381297;0.1492331351584338;0.0;0.042064647228987374;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.036692364793703955;0.5037338933213371;0.042064647228987374;0.0;0.11511873865597294;0.11511873865597294;0.29114835073653533;0.0;0.11511873865597294;0.3226259128089404;0.0;0.11511873865597294;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.21066859409381297;0.036692364793703955;0.2515269417723919;0.0;0.042064647228987374;0.042064647228987374;0.0;0.2515269417723919;0.0;0.11511873865597294;0.11511873865597294
GO:0071205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.13331334997803274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
