;GO:0019318;GO:0040014;GO:0008285;GO:1903547;GO:1901962;GO:0006468;GO:0046835;GO:0006601;GO:0046339;GO:0046834;GO:0001893;GO:0006635;GO:0010758;GO:0015908;GO:0015867;GO:0015866;GO:0035556;GO:0035352;GO:0035350;GO:0080121;GO:0006096;GO:0006473;GO:0046500;GO:0007205;GO:0001561;GO:0006334;GO:0006654;GO:0051156;GO:0010923;GO:0001678;GO:0046498;GO:0035349
GO:0001893;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006635;0.4;0.0;0.0;0.0;0.0;0.4;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.0;1.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.48300749985576874;0.8;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.4;0.48300749985576874;0.0
GO:0010758;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.3356143810225276;0.3356143810225276;0.0;0.0
GO:0015908;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.8;0.6000000000000001;0.0;0.48300749985576874;0.6000000000000001;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276
GO:0015867;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;1.0;0.8;0.0;0.5356143810225276;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688
GO:0015866;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.8;1.0;0.0;0.5356143810225276;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688
GO:0035556;0.0;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.0;0.48300749985576874;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.6000000000000001;0.8;0.48300749985576874;0.8;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.6000000000000001;0.6000000000000001;0.0
GO:0035352;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.0;1.0;0.8;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688
GO:0035350;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.8;0.8;0.0;0.8;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8
GO:0080121;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.5356143810225276;0.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688
GO:0006096;0.6000000000000001;0.0;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.4;0.5356143810225276;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;1.0;0.4;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.4;0.5356143810225276;0.0;0.3660149997115376;0.48300749985576874;0.0
GO:0006473;0.4;0.0;0.0;0.0;0.0;0.6830074998557688;0.43852901558847923;0.4;0.3660149997115376;0.4;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.4;1.0;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.4;0.0;0.3660149997115376;0.43852901558847923;0.0
GO:0046500;0.6000000000000001;0.0;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.6830074998557688;0.48300749985576874;0.5356143810225276;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.43852901558847923;1.0;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.6830074998557688;0.0;0.48300749985576874;0.8;0.0
GO:0007205;0.0;0.5356143810225276;0.5356143810225276;0.43852901558847923;0.0;0.48300749985576874;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.6000000000000001;1.0;0.48300749985576874;0.8;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.6000000000000001;0.6000000000000001;0.0
GO:0001561;0.4;0.0;0.0;0.0;0.0;0.4;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.0;0.8;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.48300749985576874;1.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.4;0.48300749985576874;0.0
GO:0006334;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.6000000000000001;0.8;0.48300749985576874;1.0;0.48300749985576874;0.5356143810225276;0.0;0.6000000000000001;0.6000000000000001;0.0
GO:0006654;0.4;0.0;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.4;0.3660149997115376;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.48300749985576874;1.0;0.5356143810225276;0.0;0.4;0.48300749985576874;0.0
GO:0051156;0.5356143810225276;0.0;0.0;0.0;0.0;0.6830074998557688;0.6830074998557688;0.48300749985576874;0.43852901558847923;0.6830074998557688;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.4;0.6830074998557688;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.5356143810225276;1.0;0.0;0.43852901558847923;0.5356143810225276;0.0
GO:0010923;0.0;0.4;0.48300749985576874;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;1.0;0.3356143810225276;0.0;0.0
GO:0001678;0.0;0.4;0.3660149997115376;0.3356143810225276;0.0;0.4;0.48300749985576874;0.43852901558847923;0.4;0.43852901558847923;0.0;0.4;0.3356143810225276;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.48300749985576874;0.6000000000000001;0.4;0.6000000000000001;0.4;0.43852901558847923;0.3356143810225276;1.0;0.48300749985576874;0.0
GO:0046498;0.48300749985576874;0.0;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.6830074998557688;0.48300749985576874;0.5356143810225276;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.8;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.5356143810225276;0.0;0.48300749985576874;1.0;0.0
GO:0035349;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.6830074998557688;0.6830074998557688;0.0;0.6830074998557688;0.8;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
